seq,t_us,raw,avg,filtered,peak,detector_score,expected_rr_ms,hr_bpm,flags
2221,18322620,335.0,344.0,166.0,1,0.712,672.0,0.0,17
2222,18330625,324.0,339.0,164.0,0,0.76,672.0,0.0,17
2223,18338620,321.0,335.0,162.0,0,0.758,672.0,0.0,17
2224,18346625,309.0,328.0,158.0,0,0.808,672.0,0.0,17
2225,18354625,297.0,321.0,153.0,0,0.829,672.0,0.0,17
2226,18362623,287.0,313.0,146.0,0,0.866,672.0,0.0,17
2227,18370625,275.0,303.0,139.0,0,0.858,672.0,0.0,17
2228,18378624,260.0,293.0,130.0,0,0.879,672.0,0.0,17
2229,18386625,247.0,282.0,121.0,0,0.864,672.0,0.0,17
2230,18394622,232.0,270.0,111.0,0,0.858,672.0,0.0,17
2231,18402625,218.0,257.0,99.0,0,0.851,672.0,0.0,17
2232,18410625,212.0,246.0,88.0,0,0.814,672.0,0.0,17
2233,18418625,197.0,234.0,77.0,0,0.782,672.0,0.0,17
2234,18426625,188.0,223.0,65.0,0,0.753,672.0,0.0,17
2235,18434625,173.0,211.0,54.0,0,0.706,672.0,0.0,17
2236,18442622,166.0,200.0,42.0,0,0.673,672.0,0.0,17
2237,18450625,160.0,190.0,31.0,0,0.625,672.0,0.0,17
2238,18458625,156.0,182.0,21.0,0,0.579,672.0,0.0,17
2239,18466622,150.0,174.0,11.0,0,0.546,672.0,0.0,17
2240,18474625,148.0,168.0,3.0,0,0.492,672.0,0.0,17
2241,18482625,148.0,163.0,-5.0,0,0.516,672.0,0.0,17
2242,18490625,145.0,159.0,-11.0,0,0.496,672.0,0.0,17
2243,18498621,142.0,155.0,-17.0,0,0.516,672.0,0.0,17
2244,18506625,140.0,151.0,-22.0,0,0.51,672.0,0.0,17
2245,18514625,136.0,147.0,-27.0,0,0.527,672.0,0.0,17
2246,18522625,140.0,146.0,-30.0,0,0.49,672.0,0.0,17
2247,18530623,140.0,144.0,-33.0,0,0.501,672.0,0.0,17
2248,18538625,137.0,143.0,-36.0,0,0.511,672.0,0.0,17
2249,18546622,138.0,141.0,-38.0,0,0.494,672.0,0.0,17
2250,18554625,136.0,140.0,-40.0,0,0.501,672.0,0.0,17
2251,18562624,133.0,138.0,-41.0,0,0.481,672.0,0.0,17
2252,18570624,125.0,135.0,-43.0,0,0.512,672.0,0.0,17
2253,18578625,123.0,132.0,-45.0,0,0.519,672.0,0.0,17
2254,18586625,122.0,130.0,-48.0,0,0.553,672.0,0.0,17
2255,18594625,118.0,127.0,-50.0,0,0.535,672.0,0.0,17
2256,18602623,116.0,124.0,-52.0,0,0.542,672.0,0.0,17
2257,18610625,113.0,122.0,-54.0,0,0.549,672.0,0.0,17
2258,18618625,110.0,119.0,-57.0,0,0.582,672.0,0.0,17
2259,18626625,108.0,116.0,-59.0,0,0.565,672.0,0.0,17
2260,18634623,108.0,114.0,-61.0,0,0.571,672.0,0.0,17
2261,18642625,108.0,113.0,-63.0,0,0.577,672.0,0.0,17
2262,18650625,106.0,111.0,-64.0,0,0.556,672.0,0.0,17
2263,18658625,107.0,110.0,-66.0,0,0.585,672.0,0.0,17
2264,18666624,107.0,109.0,-67.0,0,0.565,672.0,0.0,17
2265,18674625,105.0,108.0,-68.0,0,0.567,672.0,0.0,17
2266,18682625,107.0,108.0,-68.0,1,0.545,672.0,0.0,17
2267,18690625,107.0,108.0,-68.0,0,0.545,672.0,0.0,17
2268,18698625,108.0,108.0,-69.0,0,0.569,672.0,0.0,17
2269,18706625,108.0,108.0,-68.0,1,0.566,672.0,0.0,17
2270,18714625,106.0,107.0,-68.0,1,0.543,672.0,0.0,17
2271,18722623,104.0,107.0,-68.0,0,0.543,672.0,0.0,17
2272,18730622,100.0,105.0,-69.0,0,0.567,672.0,0.0,17
2273,18738622,103.0,105.0,-69.0,1,0.545,672.0,0.0,17
2274,18746625,101.0,104.0,-69.0,0,0.544,672.0,0.0,17
2275,18754625,98.0,102.0,-70.0,0,0.569,672.0,0.0,17
2276,18762620,101.0,102.0,-70.0,1,0.546,672.0,0.0,17
2277,18770620,98.0,101.0,-71.0,0,0.57,672.0,0.0,17
2278,18778621,96.0,100.0,-71.0,1,0.548,672.0,0.0,17
2279,18786625,95.0,99.0,-72.0,0,0.572,672.0,0.0,17
2280,18794621,96.0,98.0,-72.0,1,0.549,672.0,0.0,17
2281,18802625,96.0,98.0,-72.0,0,0.548,672.0,0.0,17
2282,18810620,97.0,97.0,-72.0,0,0.548,672.0,0.0,17
2283,18818623,97.0,97.0,-72.0,0,0.547,672.0,0.0,17
2284,18826625,96.0,97.0,-72.0,0,0.546,672.0,0.0,17
2285,18834625,91.0,96.0,-72.0,0,0.545,672.0,0.0,17
2286,18842624,92.0,95.0,-73.0,0,0.57,672.0,0.0,17
2287,18850625,91.0,94.0,-73.0,1,0.547,672.0,0.0,17
2288,18858625,91.0,93.0,-73.0,0,0.546,672.0,0.0,17
2289,18866620,98.0,94.0,-73.0,0,0.545,672.0,0.0,17
2290,18874621,100.0,96.0,-72.0,0,0.564,672.0,0.0,17
2291,18882625,105.0,98.0,-71.0,0,0.56,672.0,0.0,17
2292,18890621,108.0,100.0,-69.0,0,0.577,672.0,0.0,17
2293,18898625,112.0,103.0,-67.0,0,0.57,672.0,0.0,17
2294,18906625,120.0,107.0,-64.0,0,0.584,672.0,0.0,17
2295,18914623,124.0,111.0,-61.0,0,0.575,672.0,0.0,17
2296,18922622,132.0,116.0,-57.0,0,0.586,672.0,0.0,17
2297,18930625,138.0,122.0,-53.0,0,0.572,672.0,0.0,17
2298,18938625,144.0,127.0,-48.0,0,0.579,672.0,0.0,17
2299,18946625,146.0,132.0,-43.0,0,0.562,672.0,0.0,17
2300,18954625,151.0,136.0,-39.0,0,0.525,672.0,0.0,17
2301,18962622,152.0,140.0,-34.0,0,0.532,672.0,0.0,17
2302,18970623,154.0,143.0,-30.0,0,0.496,672.0,0.0,17
2303,18978623,157.0,147.0,-26.0,0,0.482,672.0,0.0,17
2304,18986625,160.0,150.0,-22.0,0,0.47,672.0,0.0,17
2305,18994625,163.0,153.0,-18.0,0,0.457,672.0,0.0,17
2306,19002621,164.0,156.0,-15.0,0,0.424,672.0,0.0,17
2307,19010625,165.0,158.0,-12.0,0,0.415,672.0,0.0,17
2308,19018624,166.0,160.0,-9.0,0,0.406,672.0,0.0,17
2309,19026625,169.0,162.0,-7.0,0,0.376,672.0,0.0,17
2310,19034625,172.0,165.0,-4.0,0,0.391,672.0,0.0,17
2311,19042622,180.0,168.0,-1.0,0,0.383,672.0,0.0,17
2312,19050625,188.0,173.0,2.0,0,0.388,672.0,0.0,17
2313,19058625,200.0,180.0,6.0,0,0.424,672.0,0.0,17
2314,19066624,211.0,187.0,12.0,0,0.489,672.0,0.0,17
2315,19074625,222.0,196.0,18.0,0,0.508,672.0,0.0,17
2316,19082625,240.0,206.0,25.0,0,0.552,672.0,0.0,17
2317,19090625,253.0,218.0,33.0,0,0.598,672.0,0.0,17
2318,19098625,271.0,231.0,43.0,0,0.661,672.0,0.0,17
2319,19106625,280.0,243.0,53.0,0,0.694,672.0,0.0,17
2320,19114625,287.0,253.0,63.0,0,0.726,672.0,0.0,17
2321,19122625,299.0,264.0,73.0,0,0.756,672.0,0.0,17
2322,19130625,307.0,275.0,83.0,0,0.784,672.0,0.0,17
2323,19138625,313.0,284.0,93.0,0,0.808,672.0,0.0,17
2324,19146625,320.0,293.0,102.0,0,0.814,672.0,0.0,17
2325,19154625,319.0,299.0,110.0,0,0.813,672.0,0.0,17
2326,19162625,320.0,304.0,117.0,0,0.807,672.0,0.0,17
2327,19170623,316.0,307.0,122.0,0,0.772,672.0,0.0,17
2328,19178625,309.0,308.0,126.0,0,0.754,672.0,0.0,17
2329,19186625,310.0,308.0,129.0,0,0.734,672.0,0.0,17
2330,19194623,301.0,306.0,130.0,0,0.689,672.0,0.0,17
2331,19202625,293.0,303.0,130.0,1,0.666,672.0,0.0,17
2332,19210623,284.0,299.0,128.0,0,0.708,672.0,0.0,17
2333,19218622,275.0,293.0,125.0,0,0.728,672.0,0.0,17
2334,19226625,265.0,286.0,120.0,0,0.767,672.0,0.0,17
2335,19234625,255.0,279.0,115.0,0,0.759,672.0,0.0,17
2336,19242625,243.0,270.0,108.0,0,0.788,672.0,0.0,17
2337,19250625,232.0,261.0,101.0,0,0.774,672.0,0.0,17
2338,19258623,223.0,252.0,93.0,0,0.774,672.0,0.0,17
2339,19266621,212.0,242.0,84.0,0,0.767,672.0,0.0,17
2340,19274623,201.0,232.0,75.0,0,0.742,672.0,0.0,17
2341,19282623,193.0,223.0,66.0,0,0.716,672.0,0.0,17
2342,19290625,184.0,213.0,56.0,0,0.698,672.0,0.0,17
2343,19298625,178.0,205.0,47.0,0,0.655,672.0,0.0,17
2344,19306621,165.0,195.0,38.0,0,0.625,672.0,0.0,17
2345,19314625,158.0,186.0,29.0,0,0.595,672.0,0.0,17
2346,19322625,151.0,178.0,20.0,0,0.566,672.0,0.0,17
2347,19330625,143.0,169.0,11.0,0,0.537,672.0,0.0,17
2348,19338620,143.0,163.0,3.0,0,0.497,672.0,0.0,17
2349,19346625,138.0,157.0,-5.0,0,0.5,672.0,0.0,17
2350,19354625,127.0,150.0,-12.0,0,0.502,672.0,0.0,17
2351,19362622,127.0,144.0,-19.0,0,0.523,672.0,0.0,17
2352,19370623,125.0,139.0,-25.0,0,0.522,672.0,0.0,17
2353,19378624,127.0,136.0,-30.0,0,0.516,672.0,0.0,17
2354,19386625,124.0,133.0,-34.0,0,0.506,672.0,0.0,17
2355,19394625,123.0,131.0,-38.0,0,0.519,672.0,0.0,17
2356,19402623,124.0,129.0,-41.0,0,0.505,672.0,0.0,17
2357,19410622,121.0,127.0,-44.0,0,0.515,672.0,0.0,17
2358,19418625,123.0,126.0,-46.0,0,0.498,672.0,0.0,17
2359,19426624,121.0,125.0,-48.0,0,0.504,672.0,0.0,17
2360,19434625,124.0,125.0,-49.0,0,0.484,672.0,0.0,17
2361,19442625,125.0,125.0,-50.0,0,0.487,672.0,0.0,17
2362,19450625,125.0,125.0,-50.0,1,0.466,672.0,0.0,17
2363,19458620,123.0,124.0,-51.0,0,0.49,672.0,0.0,17
2364,19466625,120.0,123.0,-51.0,1,0.468,672.0,0.0,17
2365,19474625,122.0,123.0,-51.0,0,0.468,672.0,0.0,17
2366,19482623,123.0,123.0,-51.0,0,0.468,672.0,0.0,17
2367,19490623,122.0,123.0,-52.0,0,0.493,672.0,0.0,17
2368,19498625,121.0,122.0,-52.0,1,0.471,672.0,0.0,17
2369,19506623,122.0,122.0,-52.0,0,0.471,672.0,0.0,17
2370,19514625,123.0,122.0,-51.0,0,0.489,672.0,0.0,17
2371,19522621,123.0,123.0,-51.0,1,0.468,672.0,0.0,17
2372,19530623,121.0,122.0,-51.0,0,0.468,672.0,0.0,17
2373,19538625,123.0,122.0,-51.0,0,0.468,672.0,0.0,17
2374,19546622,123.0,123.0,-50.0,0,0.486,672.0,0.0,17
2375,19554625,123.0,123.0,-50.0,1,0.464,672.0,0.0,17
2376,19562623,122.0,122.0,-50.0,0,0.464,672.0,0.0,17
2377,19570625,124.0,123.0,-49.0,0,0.483,672.0,0.0,17
2378,19578624,118.0,122.0,-49.0,1,0.461,672.0,0.0,17
2379,19586624,122.0,122.0,-49.0,0,0.461,672.0,0.0,17
2380,19594625,124.0,122.0,-49.0,0,0.461,672.0,0.0,17
2381,19602620,120.0,122.0,-49.0,0,0.461,672.0,0.0,17
2382,19610625,122.0,122.0,-48.0,0,0.48,672.0,0.0,17
2383,19618621,124.0,122.0,-48.0,1,0.458,672.0,0.0,17
2384,19626625,120.0,122.0,-48.0,0,0.458,672.0,0.0,17
2385,19634624,118.0,121.0,-48.0,0,0.458,672.0,0.0,17
2386,19642624,120.0,121.0,-48.0,0,0.458,672.0,0.0,17
2387,19650621,116.0,120.0,-48.0,0,0.458,672.0,0.0,17
2388,19658625,117.0,119.0,-48.0,0,0.458,672.0,0.0,17
2389,19666625,116.0,118.0,-48.0,0,0.458,672.0,0.0,17
2390,19674621,112.0,117.0,-49.0,0,0.483,672.0,0.0,17
2391,19682625,114.0,116.0,-49.0,1,0.461,672.0,0.0,17
2392,19690625,116.0,116.0,-50.0,0,0.486,672.0,0.0,17
2393,19698620,115.0,116.0,-50.0,1,0.464,672.0,0.0,17
2394,19706624,116.0,116.0,-50.0,0,0.464,672.0,0.0,17
2395,19714625,116.0,116.0,-50.0,0,0.464,672.0,0.0,17
2396,19722625,114.0,115.0,-50.0,0,0.464,672.0,0.0,17
2397,19730625,117.0,116.0,-49.0,0,0.482,672.0,0.0,17
2398,19738623,119.0,117.0,-49.0,1,0.46,672.0,0.0,17
2399,19746623,115.0,116.0,-49.0,0,0.46,672.0,0.0,17
2400,19754625,117.0,116.0,-48.0,0,0.478,672.0,0.0,17
2401,19762624,119.0,117.0,-48.0,1,0.456,672.0,0.0,17
2402,19770622,120.0,118.0,-47.0,0,0.474,672.0,0.0,17
2403,19778625,119.0,118.0,-46.0,0,0.471,672.0,0.0,17
2404,19786625,122.0,119.0,-45.0,0,0.467,672.0,0.0,17
2405,19794623,120.0,119.0,-45.0,1,0.446,672.0,0.0,17
2406,19802625,117.0,119.0,-44.0,0,0.464,672.0,0.0,17
2407,19810624,119.0,119.0,-44.0,1,0.442,672.0,0.0,17
2408,19818623,118.0,119.0,-44.0,0,0.441,672.0,0.0,17
2409,19826625,119.0,119.0,-43.0,0,0.459,672.0,0.0,17
2410,19834625,120.0,119.0,-43.0,1,0.437,672.0,0.0,17
2411,19842625,121.0,119.0,-42.0,0,0.455,672.0,0.0,17
2412,19850625,127.0,121.0,-41.0,0,0.452,672.0,0.0,17
2413,19858625,132.0,124.0,-40.0,0,0.448,672.0,0.0,17
2414,19866625,143.0,129.0,-37.0,0,0.485,672.0,0.0,17
2415,19874625,148.0,133.0,-34.0,0,0.475,672.0,0.0,17
2416,19882625,156.0,139.0,-30.0,0,0.487,672.0,0.0,17
2417,19890621,174.0,147.0,-25.0,0,0.494,672.0,0.0,17
2418,19898625,189.0,157.0,-18.0,0,0.516,672.0,0.0,17
2419,19906620,200.0,168.0,-11.0,0,0.495,672.0,0.0,17
2420,19914625,217.0,180.0,-2.0,0,0.515,672.0,0.0,17
2421,19922625,235.0,193.0,8.0,0,0.558,672.0,0.0,17
2422,19930625,248.0,206.0,19.0,0,0.604,672.0,0.0,17
2423,19938625,260.0,219.0,30.0,0,0.641,672.0,0.0,17
2424,19946625,273.0,232.0,42.0,0,0.69,672.0,0.0,17
2425,19954625,277.0,243.0,53.0,0,0.716,672.0,0.0,17
2426,19962623,288.0,254.0,64.0,0,0.75,672.0,0.0,17
2427,19970625,295.0,264.0,75.0,0,0.781,672.0,0.0,17
2428,19978622,301.0,273.0,85.0,0,0.795,672.0,0.0,17
2429,19986625,304.0,280.0,94.0,0,0.801,672.0,0.0,17
2430,19994621,306.0,287.0,102.0,0,0.8,672.0,0.0,17
2431,20002622,306.0,291.0,109.0,0,0.795,672.0,0.0,17
2432,20010625,306.0,295.0,114.0,0,0.761,672.0,0.0,17
2433,20018623,292.0,294.0,118.0,0,0.744,672.0,0.0,17
2434,20026625,291.0,293.0,120.0,0,0.7,672.0,0.0,17
2435,20034621,284.0,291.0,120.0,1,0.655,672.0,0.0,17
2436,20042625,276.0,287.0,120.0,0,0.654,672.0,0.0,17
2437,20050621,267.0,283.0,117.0,0,0.716,672.0,0.0,17
2438,20058625,252.0,275.0,113.0,0,0.732,672.0,0.0,17
2439,20066625,246.0,268.0,108.0,0,0.745,672.0,0.0,17
2440,20074625,236.0,260.0,102.0,0,0.755,672.0,0.0,17
2441,20082625,226.0,252.0,96.0,0,0.741,672.0,0.0,17
2442,20090622,216.0,243.0,88.0,0,0.76,672.0,0.0,17
2443,20098625,208.0,235.0,80.0,0,0.739,672.0,0.0,17
2444,20106621,193.0,225.0,72.0,0,0.716,672.0,0.0,17
2445,20114625,187.0,215.0,63.0,0,0.705,672.0,0.0,17
2446,20122620,180.0,207.0,54.0,0,0.676,672.0,0.0,17
2447,20130621,170.0,198.0,45.0,0,0.646,672.0,0.0,17
2448,20138623,164.0,190.0,36.0,0,0.617,672.0,0.0,17
2449,20146625,160.0,183.0,28.0,0,0.574,672.0,0.0,17
2450,20154623,156.0,176.0,20.0,0,0.548,672.0,0.0,17
2451,20162625,153.0,170.0,13.0,0,0.508,672.0,0.0,17
2452,20170620,146.0,165.0,6.0,0,0.487,672.0,0.0,17
2453,20178621,144.0,160.0,0.0,0,0.45,672.0,0.0,17
2454,20186625,144.0,156.0,-5.0,0,0.433,672.0,0.0,17
2455,20194623,143.0,153.0,-10.0,0,0.447,672.0,0.0,17
2456,20202625,140.0,150.0,-14.0,0,0.436,672.0,0.0,17
2457,20210625,139.0,147.0,-18.0,0,0.448,672.0,0.0,17
2458,20218625,137.0,145.0,-21.0,0,0.435,672.0,0.0,17
2459,20226623,139.0,143.0,-24.0,0,0.444,672.0,0.0,17
2460,20234625,139.0,142.0,-26.0,0,0.427,672.0,0.0,17
2461,20242620,138.0,141.0,-28.0,0,0.434,672.0,0.0,17
2462,20250625,136.0,140.0,-30.0,0,0.44,672.0,0.0,17
2463,20258625,132.0,138.0,-31.0,0,0.421,672.0,0.0,17
2464,20266623,127.0,135.0,-33.0,0,0.45,672.0,0.0,17
2465,20274623,132.0,135.0,-34.0,0,0.431,672.0,0.0,17
2466,20282625,133.0,134.0,-35.0,0,0.434,672.0,0.0,17
2467,20290625,130.0,133.0,-36.0,0,0.437,672.0,0.0,17
2468,20298625,127.0,132.0,-38.0,0,0.466,672.0,0.0,17
2469,20306625,126.0,130.0,-39.0,0,0.447,672.0,0.0,17
2470,20314623,127.0,129.0,-40.0,0,0.45,672.0,0.0,17
2471,20322625,124.0,128.0,-40.0,1,0.429,672.0,0.0,17
2472,20330621,127.0,128.0,-41.0,0,0.453,672.0,0.0,17
2473,20338625,122.0,126.0,-42.0,0,0.456,672.0,0.0,17
2474,20346625,124.0,126.0,-43.0,0,0.459,672.0,0.0,17
2475,20354625,124.0,125.0,-43.0,1,0.439,672.0,0.0,17
2476,20362624,124.0,125.0,-43.0,0,0.439,672.0,0.0,17
2477,20370625,120.0,124.0,-44.0,0,0.463,672.0,0.0,17
2478,20378624,124.0,124.0,-44.0,1,0.442,672.0,0.0,17
2479,20386625,121.0,123.0,-45.0,0,0.466,672.0,0.0,17
2480,20394625,123.0,123.0,-45.0,1,0.445,672.0,0.0,17
2481,20402620,116.0,121.0,-45.0,0,0.445,672.0,0.0,17
2482,20410625,122.0,122.0,-46.0,0,0.469,672.0,0.0,17
2483,20418623,120.0,121.0,-46.0,1,0.449,672.0,0.0,17
2484,20426625,122.0,121.0,-46.0,0,0.449,672.0,0.0,17
2485,20434625,119.0,121.0,-46.0,0,0.449,672.0,0.0,17
2486,20442621,122.0,121.0,-46.0,0,0.449,672.0,0.0,17
2487,20450625,119.0,121.0,-46.0,0,0.449,672.0,0.0,17
2488,20458625,118.0,120.0,-46.0,0,0.449,672.0,0.0,17
2489,20466625,123.0,121.0,-45.0,0,0.467,672.0,0.0,17
2490,20474623,117.0,120.0,-45.0,1,0.446,672.0,0.0,17
2491,20482625,120.0,120.0,-45.0,0,0.446,672.0,0.0,17
2492,20490625,123.0,121.0,-45.0,0,0.446,672.0,0.0,17
2493,20498622,122.0,121.0,-45.0,0,0.447,672.0,0.0,17
2494,20506625,124.0,122.0,-44.0,0,0.464,672.0,0.0,17
2495,20514625,122.0,122.0,-43.0,0,0.461,672.0,0.0,17
2496,20522621,123.0,122.0,-43.0,1,0.441,672.0,0.0,17
2497,20530624,123.0,122.0,-42.0,0,0.458,672.0,0.0,17
2498,20538625,124.0,123.0,-42.0,1,0.437,672.0,0.0,17
2499,20546625,124.0,123.0,-41.0,0,0.455,672.0,0.0,17
2500,20554621,124.0,123.0,-41.0,1,0.434,672.0,0.0,17
2501,20562622,127.0,124.0,-40.0,0,0.452,672.0,0.0,17
2502,20570625,123.0,124.0,-39.0,0,0.449,672.0,0.0,17
2503,20578621,124.0,124.0,-39.0,1,0.428,672.0,0.0,17
2504,20586624,124.0,124.0,-39.0,0,0.428,672.0,0.0,17
2505,20594623,127.0,125.0,-38.0,0,0.445,672.0,0.0,17
2506,20602621,130.0,126.0,-37.0,0,0.442,672.0,0.0,17
2507,20610623,131.0,127.0,-36.0,0,0.439,672.0,0.0,17
2508,20618624,127.0,127.0,-35.0,0,0.435,672.0,0.0,17
2509,20626625,132.0,128.0,-34.0,0,0.432,672.0,0.0,17
2510,20634624,133.0,129.0,-33.0,0,0.429,672.0,0.0,17
2511,20642624,134.0,131.0,-32.0,0,0.425,672.0,0.0,17
2512,20650625,132.0,131.0,-31.0,0,0.422,672.0,0.0,17
2513,20658623,133.0,131.0,-30.0,0,0.419,672.0,0.0,17
2514,20666620,134.0,132.0,-29.0,0,0.415,672.0,0.0,17
2515,20674625,136.0,133.0,-29.0,1,0.394,672.0,0.0,17
2516,20682625,138.0,134.0,-27.0,0,0.431,672.0,0.0,17
2517,20690625,142.0,136.0,-26.0,0,0.405,672.0,0.0,17
2518,20698621,142.0,138.0,-25.0,0,0.402,672.0,0.0,17
2519,20706625,143.0,139.0,-23.0,0,0.418,672.0,0.0,17
2520,20714621,142.0,140.0,-22.0,0,0.392,672.0,0.0,17
2521,20722625,144.0,141.0,-21.0,0,0.389,672.0,0.0,17
2522,20730621,144.0,141.0,-20.0,0,0.386,672.0,0.0,17
2523,20738625,151.0,144.0,-18.0,0,0.402,672.0,0.0,17
2524,20746625,156.0,147.0,-16.0,0,0.396,672.0,0.0,17
2525,20754622,160.0,150.0,-14.0,0,0.39,672.0,0.0,17
2526,20762625,175.0,156.0,-10.0,0,0.424,672.0,0.0,17
2527,20770625,184.0,163.0,-6.0,0,0.413,672.0,0.0,17
2528,20778625,196.0,171.0,-1.0,0,0.429,672.0,0.0,17
2529,20786625,215.0,182.0,6.0,0,0.491,672.0,0.0,17
2530,20794625,235.0,195.0,15.0,0,0.554,672.0,0.0,17
2531,20802625,251.0,208.0,25.0,0,0.6,672.0,0.0,17
2532,20810621,272.0,224.0,36.0,0,0.648,672.0,0.0,17
2533,20818625,289.0,240.0,48.0,0,0.698,672.0,0.0,17
2534,20826622,306.0,256.0,62.0,0,0.757,672.0,0.0,17
2535,20834625,320.0,271.0,76.0,0,0.798,672.0,0.0,17
2536,20842625,330.0,285.0,89.0,0,0.826,672.0,0.0,17
2537,20850621,336.0,298.0,102.0,0,0.855,672.0,0.0,17
2538,20858624,347.0,310.0,115.0,0,0.879,672.0,0.0,17
2539,20866625,356.0,321.0,127.0,0,0.888,672.0,0.0,17
2540,20874622,361.0,331.0,137.0,0,0.878,672.0,0.0,17
2541,20882625,353.0,336.0,146.0,0,0.873,672.0,0.0,17
2542,20890625,353.0,340.0,154.0,0,0.864,672.0,0.0,17
2543,20898625,352.0,343.0,159.0,0,0.808,672.0,0.0,17
2544,20906625,346.0,344.0,163.0,0,0.788,672.0,0.0,17
2545,20914625,342.0,343.0,166.0,0,0.768,672.0,0.0,17
2546,20922621,336.0,342.0,167.0,0,0.723,672.0,0.0,17
2547,20930625,323.0,337.0,166.0,1,0.722,672.0,0.0,17
2548,20938625,316.0,332.0,163.0,0,0.765,672.0,0.0,17
2549,20946625,305.0,325.0,159.0,0,0.785,672.0,0.0,17
2550,20954625,295.0,318.0,154.0,0,0.803,672.0,0.0,17
2551,20962625,287.0,311.0,148.0,0,0.819,672.0,0.0,17
2552,20970622,275.0,302.0,141.0,0,0.832,672.0,0.0,17
2553,20978625,262.0,292.0,133.0,0,0.841,672.0,0.0,17
2554,20986623,253.0,283.0,124.0,0,0.844,672.0,0.0,17
2555,20994625,238.0,272.0,115.0,0,0.83,672.0,0.0,17
2556,21002622,228.0,261.0,105.0,0,0.825,672.0,0.0,17
2557,21010625,219.0,251.0,95.0,0,0.803,672.0,0.0,17
2558,21018625,207.0,240.0,84.0,0,0.788,672.0,0.0,17
2559,21026625,196.0,230.0,74.0,0,0.749,672.0,0.0,17
2560,21034622,188.0,220.0,63.0,0,0.728,672.0,0.0,17
2561,21042625,182.0,210.0,53.0,0,0.685,672.0,0.0,17
2562,21050622,172.0,201.0,43.0,0,0.652,672.0,0.0,17
2563,21058625,164.0,192.0,33.0,0,0.62,672.0,0.0,17
2564,21066621,160.0,184.0,24.0,0,0.576,672.0,0.0,17
2565,21074620,158.0,178.0,16.0,0,0.535,672.0,0.0,17
2566,21082625,152.0,172.0,8.0,0,0.511,672.0,0.0,17
2567,21090625,148.0,166.0,1.0,0,0.472,672.0,0.0,17
2568,21098621,144.0,161.0,-6.0,0,0.478,672.0,0.0,17
2569,21106625,146.0,157.0,-11.0,0,0.451,672.0,0.0,17
2570,21114623,141.0,153.0,-16.0,0,0.466,672.0,0.0,17
2571,21122625,143.0,151.0,-21.0,0,0.481,672.0,0.0,17
2572,21130625,142.0,149.0,-24.0,0,0.445,672.0,0.0,17
2573,21138625,140.0,147.0,-27.0,0,0.454,672.0,0.0,17
2574,21146622,139.0,145.0,-30.0,0,0.464,672.0,0.0,17
2575,21154625,132.0,142.0,-33.0,0,0.474,672.0,0.0,17
2576,21162625,130.0,139.0,-35.0,0,0.457,672.0,0.0,17
2577,21170625,124.0,135.0,-38.0,0,0.49,672.0,0.0,17
2578,21178625,123.0,132.0,-41.0,0,0.5,672.0,0.0,17
2579,21186622,118.0,129.0,-44.0,0,0.51,672.0,0.0,17
2580,21194625,122.0,127.0,-46.0,0,0.493,672.0,0.0,17
2581,21202622,119.0,125.0,-48.0,0,0.5,672.0,0.0,17
2582,21210625,113.0,122.0,-51.0,0,0.533,672.0,0.0,17
2583,21218623,114.0,120.0,-53.0,0,0.516,672.0,0.0,17
2584,21226625,112.0,118.0,-55.0,0,0.523,672.0,0.0,17
2585,21234621,111.0,116.0,-57.0,0,0.529,672.0,0.0,17
2586,21242623,110.0,115.0,-58.0,0,0.51,672.0,0.0,17
2587,21250624,103.0,112.0,-60.0,0,0.539,672.0,0.0,17
2588,21258623,104.0,110.0,-62.0,0,0.545,672.0,0.0,17
2589,21266625,104.0,109.0,-63.0,0,0.526,672.0,0.0,17
2590,21274623,100.0,107.0,-65.0,0,0.554,672.0,0.0,17
2591,21282627,106.0,106.0,-66.0,0,0.535,672.0,0.0,17
2592,21290625,101.0,105.0,-67.0,0,0.538,672.0,0.0,17
2593,21298620,104.0,105.0,-68.0,0,0.541,672.0,0.0,17
2594,21306625,106.0,105.0,-68.0,1,0.52,672.0,0.0,17
2595,21314625,104.0,105.0,-68.0,0,0.52,672.0,0.0,17
2596,21322625,106.0,105.0,-68.0,0,0.52,672.0,0.0,17
2597,21330625,107.0,106.0,-67.0,0,0.538,672.0,0.0,17
2598,21338622,106.0,106.0,-67.0,1,0.517,672.0,0.0,17
2599,21346625,104.0,105.0,-67.0,0,0.517,672.0,0.0,17
2600,21354620,102.0,104.0,-67.0,0,0.517,672.0,0.0,17
2601,21362623,105.0,105.0,-66.0,0,0.536,672.0,0.0,17
2602,21370625,106.0,105.0,-66.0,1,0.515,672.0,0.0,17
2603,21378625,100.0,104.0,-66.0,0,0.515,672.0,0.0,17
2604,21386623,102.0,103.0,-66.0,0,0.515,672.0,0.0,17
2605,21394624,105.0,104.0,-66.0,0,0.515,672.0,0.0,17
2606,21402625,102.0,103.0,-65.0,0,0.533,672.0,0.0,17
2607,21410621,103.0,103.0,-65.0,1,0.512,672.0,0.0,17
2608,21418625,102.0,103.0,-65.0,0,0.513,672.0,0.0,17
2609,21426625,104.0,103.0,-65.0,0,0.513,672.0,0.0,17
2610,21434624,102.0,103.0,-64.0,0,0.531,672.0,0.0,17
2611,21442623,106.0,104.0,-64.0,1,0.51,672.0,0.0,17
