seq,t_us,rr_ms,hr_bpm,score,flags
103056,825008521,704.0,87.2,0.906,9
103146,825728521,720.0,87.2,0.897,9
103233,826424518,695.0,86.3,0.896,9
103317,827096517,671.0,86.3,0.901,9
103406,827808521,712.0,86.2,0.918,9
103496,828528517,719.0,85.3,0.901,9
103587,829256517,728.0,85.2,0.91,9
103672,829936517,680.0,85.2,0.736,9
103750,830560517,624.0,85.2,0.854,9
103835,831240517,680.0,86.3,0.909,9
103916,831888519,648.0,88.2,0.92,9
104000,832560517,671.0,88.2,0.93,9
104081,833208518,648.0,88.2,0.903,9
104168,833904517,695.0,88.2,0.916,9
104257,834616517,712.0,88.2,0.908,9
104347,835336517,720.0,88.2,0.905,9
104439,836072517,736.0,88.2,0.892,9
104533,836824517,752.0,86.3,0.886,9
104626,837568517,744.0,84.3,0.896,9
104717,838296517,728.0,83.3,0.908,9
104806,839008518,712.0,83.3,0.903,9
104889,839672517,663.0,83.3,0.873,9
104976,840368517,696.0,83.3,0.917,9
105061,841048517,680.0,83.3,0.882,9
105146,841728517,680.0,84.3,0.904,9
105228,842384517,656.0,86.2,0.89,9
105306,843008517,624.0,88.2,0.883,9
105389,843672517,664.0,88.2,0.925,9
105475,844360517,688.0,88.2,0.902,9
105560,845040517,680.0,88.2,0.905,9
105645,845720517,680.0,88.2,0.888,9
105729,846392517,672.0,88.2,0.912,9
105816,847088518,696.0,88.2,0.909,9
105902,847776517,687.0,88.2,0.9,9
105982,848416517,640.0,88.2,0.88,9
106064,849072517,656.0,88.2,0.904,9
106148,849744517,672.0,88.2,0.917,9
106235,850440519,696.0,88.2,0.915,9
106321,851128517,687.0,88.2,0.909,9
106408,851824517,696.0,87.3,0.907,9
106489,852472517,648.0,87.3,0.889,9
106568,853104517,632.0,89.3,0.888,9
106651,853768519,664.0,90.4,0.915,9
106732,854416517,647.0,90.4,0.907,9
106812,855056518,640.0,90.4,0.894,9
106889,855672517,615.0,92.6,0.888,9
106968,856304517,632.0,92.7,0.904,9
107051,856968517,664.0,92.7,0.907,9
107135,857640517,672.0,92.7,0.904,9
107219,858312517,672.0,92.7,0.917,9
107304,858992517,680.0,90.4,0.875,9
107382,859616517,624.0,92.7,0.899,9
107464,860272517,656.0,91.5,0.907,9
107547,860936517,664.0,90.4,0.898,9
107624,861552517,616.0,90.4,0.864,9
107698,862144517,592.0,90.4,0.85,9
107772,862736517,592.0,91.5,0.853,9
107843,863304517,568.0,96.2,0.844,9
107914,863872517,568.0,97.4,0.89,9
107985,864440517,568.0,101.4,0.9,9
108060,865040517,600.0,101.4,0.906,9
108138,865664518,624.0,101.4,0.894,9
108220,866320518,656.0,101.4,0.87,9
108304,866992517,671.0,101.4,0.864,9
108388,867664517,672.0,100.0,0.866,9
108474,868352517,688.0,96.2,0.87,9
108557,869016518,664.0,91.5,0.908,9
108646,869728517,711.0,90.4,0.877,9
108732,870416517,688.0,89.4,0.886,9
108817,871096517,680.0,89.3,0.899,9
