seq,t_us,raw,avg,filtered,candidate,detector_score,expected_rr_ms,hr_bpm,flags
95424,763952519,243.0,177.0,-19.0,0,0.509,702.4,85.2,1
95425,763960517,268.0,199.0,-2.0,0,0.512,702.4,85.2,1
95426,763968517,294.0,222.0,17.0,0,0.564,702.4,85.2,1
95427,763976517,316.0,245.0,37.0,0,0.613,702.4,85.2,1
95428,763984519,334.0,266.0,57.0,0,0.655,702.4,85.2,1
95429,763992517,350.0,287.0,77.0,0,0.697,702.4,85.2,1
95430,764000517,362.0,305.0,96.0,0,0.728,702.4,85.2,1
95431,764008519,372.0,321.0,114.0,0,0.753,702.4,85.2,1
95432,764016517,376.0,334.0,131.0,0,0.773,702.4,85.2,1
95433,764024517,379.0,345.0,145.0,0,0.766,702.4,85.2,1
95434,764032519,380.0,354.0,157.0,0,0.76,702.4,85.2,1
95435,764040517,373.0,358.0,167.0,0,0.749,702.4,85.2,1
95436,764048517,367.0,360.0,175.0,0,0.733,702.4,85.2,1
95437,764056519,356.0,359.0,179.0,0,0.687,702.4,85.2,1
95438,764064517,345.0,356.0,181.0,0,0.664,702.4,85.2,1
95439,764072517,329.0,349.0,180.0,1,0.65,702.4,85.2,1
95440,764080517,316.0,341.0,177.0,0,0.668,702.4,85.2,1
95441,764088517,300.0,331.0,171.0,0,0.696,702.4,85.2,1
95442,764096517,278.0,318.0,163.0,0,0.708,702.4,85.2,1
95443,764104517,260.0,304.0,153.0,0,0.717,702.4,85.2,1
95444,764112517,238.0,288.0,142.0,0,0.71,702.4,85.2,1
95445,764120517,216.0,271.0,128.0,0,0.718,702.4,85.2,1
95446,764128517,200.0,254.0,113.0,0,0.699,702.4,85.2,1
95447,764136519,181.0,236.0,97.0,0,0.677,702.4,85.2,1
95448,764144517,165.0,219.0,81.0,0,0.644,702.4,85.2,1
95449,764152517,151.0,202.0,65.0,0,0.611,702.4,85.2,1
95450,764160518,138.0,187.0,49.0,0,0.577,702.4,85.2,1
95451,764168517,127.0,172.0,33.0,0,0.545,702.4,85.2,1
95452,764176519,116.0,159.0,18.0,0,0.507,702.4,85.2,1
95453,764184521,110.0,147.0,4.0,0,0.472,702.4,85.2,1
95454,764192517,107.0,137.0,-9.0,0,0.476,702.4,85.2,1
95455,764200517,103.0,129.0,-20.0,0,0.475,702.4,85.2,1
95456,764208517,102.0,122.0,-30.0,0,0.484,702.4,85.2,1
95457,764216517,100.0,117.0,-38.0,0,0.477,702.4,85.2,1
95458,764224517,101.0,113.0,-45.0,0,0.479,702.4,85.2,1
95459,764232521,101.0,110.0,-51.0,0,0.48,702.4,85.2,1
95460,764240517,100.0,108.0,-56.0,0,0.478,702.4,85.2,1
95461,764248517,103.0,107.0,-59.0,0,0.462,702.4,85.2,1
95462,764256519,103.0,106.0,-62.0,0,0.468,702.4,85.2,1
95463,764264517,105.0,106.0,-64.0,0,0.461,702.4,85.2,1
95464,764272517,106.0,106.0,-65.0,0,0.452,702.4,85.2,1
95465,764280519,105.0,105.0,-66.0,0,0.454,702.4,85.2,1
95466,764288517,108.0,106.0,-66.0,1,0.444,702.4,85.2,1
95467,764296517,107.0,106.0,-66.0,0,0.444,702.4,85.2,1
95468,764304517,108.0,107.0,-66.0,0,0.445,699.2,85.2,1
95469,764312517,107.0,107.0,-65.0,0,0.453,699.2,85.2,1
95470,764320517,105.0,106.0,-65.0,1,0.443,699.2,85.2,1
95471,764328519,104.0,106.0,-65.0,0,0.443,699.2,85.2,1
95472,764336517,101.0,105.0,-65.0,0,0.443,699.2,85.2,1
95473,764344517,98.0,103.0,-65.0,0,0.443,699.2,85.2,1
95474,764352522,96.0,101.0,-66.0,0,0.456,699.2,85.2,1
95475,764360517,92.0,99.0,-67.0,0,0.458,699.2,85.2,1
95476,764368517,92.0,97.0,-68.0,0,0.46,699.2,85.2,1
95477,764376517,88.0,95.0,-69.0,0,0.462,699.2,85.2,1
95478,764384517,89.0,94.0,-71.0,0,0.477,699.2,85.2,1
95479,764392517,88.0,92.0,-72.0,0,0.468,699.2,85.2,1
95480,764400519,85.0,90.0,-73.0,0,0.47,699.2,85.2,1
95481,764408517,86.0,89.0,-74.0,0,0.472,699.2,85.2,1
95482,764416517,83.0,88.0,-75.0,0,0.474,699.2,85.2,1
95483,764424517,83.0,87.0,-76.0,0,0.476,699.2,85.2,1
95484,764432517,84.0,86.0,-76.0,1,0.465,699.2,85.2,1
95485,764440517,81.0,85.0,-77.0,0,0.477,699.2,85.2,1
95486,764448517,84.0,85.0,-77.0,1,0.467,699.2,85.2,1
95487,764456517,80.0,83.0,-78.0,0,0.479,699.2,85.2,1
95488,764464519,84.0,84.0,-78.0,1,0.468,699.2,85.2,1
95489,764472517,84.0,84.0,-78.0,0,0.467,699.2,85.2,1
95490,764480517,87.0,85.0,-78.0,0,0.467,699.2,85.2,1
95491,764488517,91.0,86.0,-77.0,0,0.475,699.2,85.2,1
95492,764496517,87.0,86.0,-76.0,0,0.472,699.2,85.2,1
95493,764504517,90.0,87.0,-75.0,0,0.469,699.2,85.2,1
95494,764512521,89.0,88.0,-74.0,0,0.467,699.2,85.2,1
95495,764520517,91.0,88.0,-73.0,0,0.464,699.2,85.2,1
95496,764528517,94.0,90.0,-71.0,0,0.47,699.2,85.2,1
95497,764536517,96.0,91.0,-70.0,0,0.456,699.2,85.2,1
95498,764544517,102.0,94.0,-68.0,0,0.462,699.2,85.2,1
95499,764552517,110.0,98.0,-66.0,0,0.457,699.2,85.2,1
95500,764560517,122.0,104.0,-62.0,0,0.473,699.2,85.2,1
95501,764568517,140.0,112.0,-57.0,0,0.474,699.2,85.2,1
95502,764576517,155.0,123.0,-50.0,0,0.484,699.2,85.2,1
95503,764584517,177.0,136.0,-41.0,0,0.489,699.2,85.2,1
95504,764592517,202.0,152.0,-31.0,0,0.48,699.2,85.2,1
95505,764600517,228.0,170.0,-18.0,0,0.486,699.2,85.2,1
95506,764608517,260.0,192.0,-2.0,0,0.504,699.2,85.2,1
95507,764616517,288.0,215.0,15.0,0,0.546,691.2,85.2,1
95508,764624517,317.0,240.0,34.0,0,0.601,691.2,85.2,1
95509,764632517,344.0,265.0,55.0,0,0.661,691.2,85.2,1
95510,764640517,368.0,290.0,77.0,0,0.715,691.2,85.2,1
95511,764648517,393.0,315.0,99.0,0,0.76,691.2,85.2,1
95512,764656518,409.0,338.0,122.0,0,0.807,691.2,85.2,1
95513,764664517,424.0,359.0,143.0,0,0.828,691.2,85.2,1
95514,764672517,433.0,377.0,163.0,0,0.846,691.2,85.2,1
95515,764680517,437.0,391.0,181.0,0,0.851,691.2,85.2,1
95516,764688519,440.0,403.0,197.0,0,0.848,691.2,85.2,1
95517,764696517,436.0,411.0,210.0,0,0.828,691.2,85.2,1
95518,764704517,432.0,416.0,220.0,0,0.802,691.2,85.2,1
95519,764712519,423.0,418.0,228.0,0,0.782,691.2,85.2,1
95520,764720517,411.0,416.0,232.0,0,0.735,691.2,85.2,1
95521,764728521,399.0,412.0,234.0,0,0.711,691.2,85.2,1
95522,764736517,380.0,404.0,232.0,1,0.708,691.2,85.2,1
95523,764744517,364.0,394.0,228.0,0,0.728,691.2,85.2,1
95524,764752517,345.0,382.0,221.0,0,0.758,691.2,85.2,1
95525,764760517,324.0,368.0,211.0,0,0.785,691.2,85.2,1
95526,764768517,301.0,352.0,200.0,0,0.785,691.2,85.2,1
95527,764776517,276.0,334.0,186.0,0,0.801,691.2,85.2,1
95528,764784521,255.0,315.0,170.0,0,0.799,691.2,85.2,1
95529,764792517,233.0,295.0,153.0,0,0.782,691.2,85.2,1
95530,764800517,212.0,275.0,135.0,0,0.761,684.8,86.2,1
95531,764808517,193.0,255.0,116.0,0,0.733,684.8,86.2,1
95532,764816517,172.0,235.0,97.0,0,0.696,684.8,86.2,1
95533,764824519,155.0,215.0,78.0,0,0.657,684.8,86.2,1
95534,764832519,142.0,198.0,59.0,0,0.618,684.8,86.2,1
95535,764840517,126.0,180.0,41.0,0,0.573,684.8,86.2,1
95536,764848517,120.0,166.0,23.0,0,0.538,684.8,86.2,1
95537,764856517,109.0,152.0,7.0,0,0.492,684.8,86.2,1
95538,764864517,104.0,140.0,-8.0,0,0.497,684.8,86.2,1
95539,764872517,100.0,131.0,-21.0,0,0.502,684.8,86.2,1
95540,764880517,96.0,122.0,-33.0,0,0.515,684.8,86.2,1
95541,764888517,95.0,116.0,-43.0,0,0.513,684.8,86.2,1
95542,764896517,92.0,110.0,-52.0,0,0.52,684.8,86.2,1
95543,764904517,93.0,106.0,-59.0,0,0.512,684.8,86.2,1
95544,764912517,91.0,102.0,-65.0,0,0.512,684.8,86.2,1
95545,764920517,90.0,99.0,-70.0,0,0.511,684.8,86.2,1
95546,764928517,91.0,97.0,-74.0,0,0.508,684.8,86.2,1
95547,764936518,88.0,95.0,-77.0,0,0.503,684.8,86.2,1
95548,764944517,89.0,94.0,-80.0,0,0.509,684.8,86.2,1
95549,764952517,88.0,92.0,-82.0,0,0.502,684.8,86.2,1
95550,764960517,87.0,91.0,-84.0,0,0.506,684.8,86.2,1
95551,764968517,88.0,90.0,-85.0,0,0.497,684.8,86.2,1
95552,764976517,84.0,89.0,-86.0,0,0.499,684.8,86.2,1
95553,764984517,86.0,88.0,-87.0,0,0.501,684.8,86.2,1
95554,764992519,81.0,86.0,-88.0,0,0.503,684.8,86.2,1
95555,765000517,80.0,85.0,-89.0,0,0.505,684.8,86.2,1
95556,765008521,81.0,84.0,-90.0,0,0.507,684.8,86.2,1
95557,765016518,76.0,82.0,-90.0,1,0.497,684.8,86.2,1
95558,765024517,75.0,80.0,-91.0,0,0.509,684.8,86.2,1
95559,765032517,68.0,77.0,-93.0,0,0.523,684.8,86.2,1
95560,765040519,68.0,75.0,-94.0,0,0.514,684.8,86.2,1
95561,765048517,70.0,74.0,-95.0,0,0.516,684.8,86.2,1
95562,765056517,65.0,72.0,-97.0,0,0.531,684.8,86.2,1
95563,765064517,64.0,70.0,-98.0,0,0.522,684.8,86.2,1
95564,765072517,64.0,68.0,-99.0,0,0.523,684.8,86.2,1
95565,765080518,60.0,66.0,-100.0,0,0.525,684.8,86.2,1
95566,765088517,61.0,65.0,-101.0,0,0.527,684.8,86.2,1
95567,765096517,58.0,63.0,-102.0,0,0.528,684.8,86.2,1
95568,765104517,58.0,62.0,-103.0,0,0.53,684.8,86.2,1
95569,765112517,58.0,61.0,-104.0,0,0.531,684.8,86.2,1
95570,765120520,56.0,60.0,-104.0,1,0.52,684.8,86.2,1
95571,765128517,59.0,60.0,-105.0,0,0.532,684.8,86.2,1
95572,765136517,59.0,59.0,-105.0,1,0.521,684.8,86.2,1
95573,765144517,58.0,59.0,-105.0,0,0.521,684.8,86.2,1
95574,765152517,60.0,59.0,-105.0,0,0.52,684.8,86.2,1
95575,765160517,60.0,59.0,-104.0,0,0.528,684.8,86.2,1
95576,765168519,63.0,60.0,-103.0,0,0.525,684.8,86.2,1
95577,765176517,66.0,62.0,-102.0,0,0.523,684.8,86.2,1
95578,765184516,68.0,63.0,-101.0,0,0.52,684.8,86.2,1
95579,765192517,70.0,65.0,-99.0,0,0.526,684.8,86.2,1
95580,765200517,71.0,66.0,-97.0,0,0.522,684.8,86.2,1
95581,765208517,76.0,69.0,-95.0,0,0.517,684.8,86.2,1
95582,765216517,81.0,72.0,-93.0,0,0.512,684.8,86.2,1
95583,765224517,87.0,75.0,-90.0,0,0.517,684.8,86.2,1
95584,765232517,100.0,81.0,-86.0,0,0.521,684.8,86.2,1
95585,765240517,112.0,89.0,-81.0,0,0.522,689.6,86.2,1
95586,765248517,133.0,100.0,-74.0,0,0.532,689.6,86.2,1
95587,765256517,152.0,112.0,-65.0,0,0.538,689.6,86.2,1
95588,765264517,177.0,128.0,-54.0,0,0.538,689.6,86.2,1
95589,765272517,206.0,147.0,-41.0,0,0.533,689.6,86.2,1
95590,765280519,231.0,167.0,-26.0,0,0.522,689.6,86.2,1
95591,765288517,266.0,191.0,-9.0,0,0.506,689.6,86.2,1
95592,765296517,292.0,216.0,11.0,0,0.553,689.6,86.2,1
95593,765304519,320.0,241.0,32.0,0,0.601,689.6,86.2,1
95594,765312521,348.0,267.0,54.0,0,0.653,689.6,86.2,1
95595,765320517,368.0,291.0,76.0,0,0.7,689.6,86.2,1
95596,765328519,392.0,316.0,99.0,0,0.752,689.6,86.2,1
95597,765336517,404.0,337.0,121.0,0,0.787,689.6,86.2,1
95598,765344520,419.0,357.0,142.0,0,0.814,689.6,86.2,1
95599,765352517,427.0,374.0,162.0,0,0.834,689.6,86.2,1
95600,765360517,431.0,388.0,179.0,0,0.831,689.6,86.2,1
95601,765368517,434.0,399.0,194.0,0,0.827,689.6,86.2,1
95602,765376521,428.0,406.0,207.0,0,0.818,689.6,86.2,1
95603,765384517,422.0,410.0,216.0,0,0.78,689.6,86.2,1
95604,765392522,412.0,410.0,223.0,0,0.761,689.6,86.2,1
95605,765400517,400.0,408.0,226.0,0,0.714,689.6,86.2,1
95606,765408517,383.0,402.0,227.0,0,0.69,689.6,86.2,1
95607,765416517,367.0,393.0,224.0,1,0.71,689.6,86.2,1
95608,765424517,352.0,383.0,219.0,0,0.728,689.6,86.2,1
95609,765432517,332.0,371.0,211.0,0,0.757,689.6,86.2,1
95610,765440517,309.0,356.0,201.0,0,0.77,689.6,86.2,1
95611,765448517,288.0,339.0,189.0,0,0.779,689.6,86.2,1
95612,765456521,263.0,321.0,175.0,0,0.782,689.6,86.2,1
95613,765464521,241.0,302.0,159.0,0,0.778,689.6,86.2,1
95614,765472518,218.0,281.0,142.0,0,0.759,689.6,86.2,1
95615,765480517,199.0,261.0,123.0,0,0.742,689.6,86.2,1
95616,765488517,183.0,242.0,105.0,0,0.7,689.6,86.2,1
95617,765496519,164.0,223.0,86.0,0,0.67,689.6,86.2,1
95618,765504519,151.0,206.0,68.0,0,0.626,689.6,86.2,1
95619,765512517,138.0,189.0,50.0,0,0.589,689.6,86.2,1
95620,765520517,127.0,174.0,33.0,0,0.547,689.6,86.2,1
95621,765528519,120.0,161.0,17.0,0,0.509,689.6,86.2,1
95622,765536517,113.0,149.0,2.0,0,0.478,689.6,86.2,1
95623,765544521,109.0,140.0,-11.0,0,0.481,689.6,86.2,1
95624,765552517,106.0,131.0,-23.0,0,0.493,691.2,86.2,1
95625,765560517,108.0,126.0,-33.0,0,0.491,691.2,86.2,1
95626,765568517,105.0,121.0,-41.0,0,0.484,691.2,86.2,1
95627,765576517,105.0,117.0,-48.0,0,0.486,691.2,86.2,1
95628,765584519,103.0,114.0,-54.0,0,0.487,691.2,86.2,1
95629,765592519,102.0,111.0,-58.0,0,0.472,691.2,86.2,1
95630,765600517,97.0,107.0,-63.0,0,0.494,691.2,86.2,1
95631,765608517,97.0,105.0,-66.0,0,0.477,691.2,86.2,1
95632,765616520,92.0,102.0,-70.0,0,0.496,691.2,86.2,1
95633,765624517,90.0,99.0,-73.0,0,0.491,691.2,86.2,1
95634,765632517,88.0,96.0,-75.0,0,0.484,691.2,86.2,1
95635,765640517,85.0,94.0,-78.0,0,0.501,691.2,86.2,1
95636,765648517,84.0,91.0,-80.0,0,0.494,691.2,86.2,1
95637,765656517,79.0,88.0,-83.0,0,0.511,691.2,86.2,1
95638,765664521,77.0,86.0,-85.0,0,0.504,691.2,86.2,1
95639,765672517,76.0,83.0,-87.0,0,0.507,691.2,86.2,1
95640,765680519,72.0,81.0,-89.0,0,0.511,691.2,86.2,1
95641,765688517,70.0,78.0,-91.0,0,0.515,691.2,86.2,1
95642,765696517,62.0,74.0,-94.0,0,0.532,691.2,86.2,1
95643,765704517,60.0,71.0,-96.0,0,0.524,691.2,86.2,1
95644,765712517,57.0,67.0,-99.0,0,0.541,691.2,86.2,1
95645,765720517,50.0,63.0,-101.0,0,0.533,691.2,86.2,1
95646,765728517,50.0,60.0,-104.0,0,0.549,691.2,86.2,1
95647,765736517,44.0,56.0,-107.0,0,0.555,691.2,86.2,1
95648,765744520,42.0,53.0,-110.0,0,0.56,691.2,86.2,1
95649,765752517,40.0,50.0,-112.0,0,0.552,691.2,86.2,1
95650,765760517,37.0,47.0,-115.0,0,0.568,691.2,86.2,1
95651,765768517,37.0,44.0,-117.0,0,0.56,691.2,86.2,1
95652,765776517,35.0,42.0,-119.0,0,0.563,691.2,86.2,1
95653,765784517,36.0,41.0,-121.0,0,0.566,691.2,86.2,1
95654,765792517,39.0,40.0,-122.0,0,0.556,691.2,86.2,1
95655,765800517,40.0,40.0,-122.0,1,0.546,691.2,86.2,1
95656,765808517,45.0,41.0,-122.0,0,0.545,691.2,86.2,1
95657,765816518,49.0,43.0,-121.0,0,0.553,691.2,86.2,1
95658,765824517,56.0,46.0,-119.0,0,0.56,691.2,86.2,1
95659,765832517,62.0,50.0,-117.0,0,0.556,691.2,86.2,1
95660,765840517,67.0,54.0,-114.0,0,0.561,691.2,86.2,1
95661,765848517,74.0,59.0,-110.0,0,0.565,691.2,86.2,1
95662,765856517,78.0,64.0,-105.0,0,0.567,691.2,86.2,1
95663,765864517,88.0,70.0,-101.0,0,0.547,692.8,86.2,1
95664,765872517,96.0,76.0,-95.0,0,0.559,692.8,86.2,1
95665,765880517,104.0,83.0,-89.0,0,0.547,692.8,86.2,1
95666,765888517,117.0,91.0,-82.0,0,0.545,692.8,86.2,1
95667,765896517,132.0,101.0,-75.0,0,0.531,692.8,86.2,1
95668,765904517,148.0,112.0,-66.0,0,0.536,692.8,86.2,1
95669,765912519,169.0,126.0,-55.0,0,0.537,692.8,86.2,1
95670,765920517,194.0,143.0,-43.0,0,0.525,692.8,86.2,1
95671,765928517,224.0,162.0,-29.0,0,0.518,692.8,86.2,1
95672,765936521,247.0,183.0,-13.0,0,0.508,692.8,86.2,1
95673,765944517,279.0,206.0,5.0,0,0.516,692.8,86.2,1
95674,765952517,308.0,231.0,25.0,0,0.566,692.8,86.2,1
95675,765960517,336.0,256.0,46.0,0,0.613,692.8,86.2,1
95676,765968517,362.0,282.0,68.0,0,0.663,692.8,86.2,1
95677,765976519,381.0,306.0,91.0,0,0.713,692.8,86.2,1
95678,765984519,404.0,330.0,113.0,0,0.749,692.8,86.2,1
95679,765992517,417.0,351.0,135.0,0,0.786,692.8,86.2,1
95680,766000517,428.0,370.0,156.0,0,0.811,692.8,86.2,1
95681,766008517,432.0,385.0,174.0,0,0.813,692.8,86.2,1
95682,766016517,429.0,395.0,190.0,0,0.814,692.8,86.2,1
95683,766024517,428.0,403.0,203.0,0,0.798,692.8,86.2,1
95684,766032517,421.0,408.0,213.0,0,0.775,692.8,86.2,1
95685,766040519,410.0,408.0,220.0,0,0.746,692.8,86.2,1
95686,766048517,398.0,406.0,224.0,0,0.714,692.8,86.2,1
95687,766056517,376.0,399.0,224.0,1,0.671,692.8,86.2,1
95688,766064517,357.0,388.0,221.0,0,0.699,692.8,86.2,1
95689,766072517,340.0,377.0,215.0,0,0.728,692.8,86.2,1
95690,766080517,315.0,362.0,206.0,0,0.753,692.8,86.2,1
95691,766088518,293.0,345.0,195.0,0,0.764,692.8,86.2,1
95692,766096517,269.0,327.0,181.0,0,0.779,692.8,86.2,1
95693,766104517,248.0,308.0,166.0,0,0.768,692.8,86.2,1
95694,766112517,225.0,288.0,149.0,0,0.761,692.8,86.2,1
95695,766120517,202.0,267.0,131.0,0,0.739,692.8,86.2,1
95696,766128521,184.0,247.0,112.0,0,0.713,692.8,86.2,1
95697,766136517,160.0,226.0,92.0,0,0.682,692.8,86.2,1
95698,766144517,145.0,206.0,73.0,0,0.638,692.8,86.2,1
95699,766152517,132.0,188.0,53.0,0,0.605,692.8,86.2,1
95700,766160517,113.0,170.0,35.0,0,0.556,692.8,86.2,1
95701,766168517,103.0,154.0,16.0,0,0.529,692.8,86.2,1
95702,766176517,92.0,139.0,-1.0,0,0.494,691.2,86.2,1
95703,766184517,84.0,125.0,-17.0,0,0.513,691.2,86.2,1
95704,766192517,78.0,114.0,-31.0,0,0.52,691.2,86.2,1
95705,766200517,73.0,104.0,-44.0,0,0.534,691.2,86.2,1
95706,766208517,72.0,96.0,-55.0,0,0.535,691.2,86.2,1
95707,766216519,68.0,89.0,-65.0,0,0.543,691.2,86.2,1
95708,766224517,68.0,84.0,-74.0,0,0.549,691.2,86.2,1
95709,766232517,68.0,80.0,-81.0,0,0.54,691.2,86.2,1
95710,766240517,71.0,78.0,-86.0,0,0.527,691.2,86.2,1
95711,766248517,68.0,76.0,-90.0,0,0.523,691.2,86.2,1
95712,766256517,68.0,74.0,-94.0,0,0.531,691.2,86.2,1
95713,766264517,72.0,73.0,-96.0,0,0.513,691.2,86.2,1
95714,766272519,69.0,72.0,-98.0,0,0.516,691.2,86.2,1
95715,766280517,70.0,72.0,-99.0,0,0.507,691.2,86.2,1
95716,766288517,73.0,72.0,-100.0,0,0.509,691.2,86.2,1
95717,766296517,71.0,72.0,-100.0,1,0.498,691.2,86.2,1
95718,766304517,72.0,72.0,-100.0,0,0.498,691.2,86.2,1
95719,766312517,68.0,71.0,-100.0,0,0.498,691.2,86.2,1
95720,766320517,68.0,70.0,-101.0,0,0.509,691.2,86.2,1
95721,766328517,65.0,69.0,-101.0,1,0.499,691.2,86.2,1
95722,766336517,59.0,67.0,-101.0,0,0.498,691.2,86.2,1
95723,766344517,59.0,65.0,-102.0,0,0.51,691.2,86.2,1
95724,766352517,57.0,63.0,-103.0,0,0.512,691.2,86.2,1
95725,766360517,56.0,61.0,-104.0,0,0.513,691.2,86.2,1
95726,766368517,52.0,59.0,-105.0,0,0.515,691.2,86.2,1
95727,766376519,50.0,57.0,-106.0,0,0.516,691.2,86.2,1
95728,766384517,48.0,55.0,-107.0,0,0.518,691.2,86.2,1
95729,766392517,47.0,53.0,-109.0,0,0.531,691.2,86.2,1
95730,766400518,45.0,51.0,-110.0,0,0.523,691.2,86.2,1
95731,766408518,45.0,49.0,-111.0,0,0.524,691.2,86.2,1
95732,766416517,44.0,48.0,-112.0,0,0.526,691.2,86.2,1
95733,766424517,46.0,48.0,-112.0,1,0.515,691.2,86.2,1
95734,766432517,47.0,47.0,-113.0,0,0.527,691.2,86.2,1
95735,766440517,48.0,48.0,-113.0,1,0.517,691.2,86.2,1
95736,766448521,49.0,48.0,-112.0,0,0.525,691.2,86.2,1
95737,766456517,50.0,48.0,-112.0,1,0.514,691.2,86.2,1
95738,766464517,51.0,49.0,-111.0,0,0.522,691.2,86.2,1
95739,766472517,56.0,51.0,-109.0,0,0.529,691.2,86.2,1
95740,766480517,61.0,53.0,-108.0,0,0.516,691.2,86.2,1
95741,766488517,64.0,56.0,-105.0,0,0.532,686.4,86.2,1
95742,766496517,67.0,59.0,-103.0,0,0.517,686.4,86.2,1
95743,766504517,75.0,63.0,-100.0,0,0.522,686.4,86.2,1
95744,766512518,78.0,66.0,-96.0,0,0.525,686.4,86.2,1
95745,766520517,82.0,70.0,-93.0,0,0.508,686.4,86.2,1
95746,766528517,87.0,74.0,-89.0,0,0.511,686.4,86.2,1
95747,766536517,94.0,79.0,-84.0,0,0.513,686.4,86.2,1
95748,766544519,100.0,84.0,-80.0,0,0.494,686.4,86.2,1
95749,766552517,109.0,90.0,-74.0,0,0.505,686.4,86.2,1
95750,766560517,121.0,98.0,-68.0,0,0.493,686.4,86.2,1
95751,766568517,137.0,107.0,-61.0,0,0.491,686.4,86.2,1
95752,766576519,155.0,119.0,-53.0,0,0.487,686.4,86.2,1
95753,766584517,178.0,133.0,-43.0,0,0.491,686.4,86.2,1
95754,766592517,200.0,149.0,-31.0,0,0.491,686.4,86.2,1
95755,766600517,225.0,168.0,-17.0,0,0.486,686.4,86.2,1
95756,766608518,253.0,188.0,-2.0,0,0.483,686.4,86.2,1
95757,766616517,277.0,210.0,16.0,0,0.539,686.4,86.2,1
95758,766624521,305.0,233.0,34.0,0,0.572,686.4,86.2,1
95759,766632517,328.0,256.0,54.0,0,0.624,686.4,86.2,1
95760,766640517,349.0,279.0,74.0,0,0.663,686.4,86.2,1
95761,766648517,368.0,300.0,95.0,0,0.709,686.4,86.2,1
95762,766656517,379.0,319.0,115.0,0,0.738,686.4,86.2,1
95763,766664517,392.0,337.0,133.0,0,0.753,686.4,86.2,1
95764,766672517,396.0,351.0,151.0,0,0.779,686.4,86.2,1
95765,766680517,398.0,363.0,166.0,0,0.773,686.4,86.2,1
95766,766688519,398.0,371.0,178.0,0,0.757,686.4,86.2,1
95767,766696517,392.0,376.0,189.0,0,0.758,686.4,86.2,1
95768,766704517,383.0,378.0,196.0,0,0.72,686.4,86.2,1
95769,766712517,374.0,377.0,201.0,0,0.701,686.4,86.2,1
95770,766720517,361.0,373.0,202.0,0,0.657,686.4,86.2,1
95771,766728517,348.0,367.0,202.0,1,0.646,686.4,86.2,1
95772,766736517,327.0,357.0,198.0,0,0.683,686.4,86.2,1
95773,766744517,308.0,345.0,191.0,0,0.709,686.4,86.2,1
95774,766752517,285.0,331.0,182.0,0,0.721,686.4,86.2,1
95775,766760517,263.0,314.0,171.0,0,0.728,686.4,86.2,1
95776,766768519,242.0,297.0,157.0,0,0.739,686.4,86.2,1
95777,766776517,217.0,277.0,142.0,0,0.725,672.8,88.4,1
95778,766784518,197.0,258.0,125.0,0,0.714,672.8,88.4,1
95779,766792517,178.0,239.0,108.0,0,0.684,672.8,88.4,1
95780,766800517,160.0,220.0,90.0,0,0.659,672.8,88.4,1
95781,766808517,140.0,200.0,71.0,0,0.63,672.8,88.4,1
95782,766816518,125.0,182.0,53.0,0,0.588,672.8,88.4,1
95783,766824517,114.0,166.0,35.0,0,0.555,672.8,88.4,1
95784,766832517,104.0,151.0,18.0,0,0.516,672.8,88.4,1
95785,766840517,95.0,137.0,2.0,0,0.481,672.8,88.4,1
95786,766848517,91.0,126.0,-12.0,0,0.479,672.8,88.4,1
95787,766856517,85.0,116.0,-25.0,0,0.491,672.8,88.4,1
95788,766864517,82.0,108.0,-37.0,0,0.502,672.8,88.4,1
95789,766872517,80.0,101.0,-47.0,0,0.499,672.8,88.4,1
95790,766880517,80.0,96.0,-55.0,0,0.492,672.8,88.4,1
95791,766888517,81.0,92.0,-62.0,0,0.494,672.8,88.4,1
95792,766896517,80.0,89.0,-68.0,0,0.494,672.8,88.4,1
95793,766904518,84.0,88.0,-72.0,0,0.48,672.8,88.4,1
95794,766912517,84.0,87.0,-75.0,0,0.475,672.8,88.4,1
95795,766920517,89.0,88.0,-77.0,0,0.468,672.8,88.4,1
95796,766928519,88.0,88.0,-78.0,0,0.459,672.8,88.4,1
95797,766936517,90.0,88.0,-79.0,0,0.461,672.8,88.4,1
95798,766944517,94.0,90.0,-79.0,1,0.451,672.8,88.4,1
95799,766952521,96.0,91.0,-78.0,0,0.459,672.8,88.4,1
95800,766960517,92.0,91.0,-77.0,0,0.457,672.8,88.4,1
95801,766968517,96.0,92.0,-76.0,0,0.455,672.8,88.4,1
95802,766976517,92.0,92.0,-76.0,1,0.446,672.8,88.4,1
95803,766984517,92.0,92.0,-75.0,0,0.454,672.8,88.4,1
95804,766992517,92.0,92.0,-74.0,0,0.452,672.8,88.4,1
95805,767000517,91.0,92.0,-74.0,1,0.442,672.8,88.4,1
95806,767008518,89.0,91.0,-74.0,0,0.442,672.8,88.4,1
95807,767016519,86.0,90.0,-74.0,0,0.442,672.8,88.4,1
95808,767024517,87.0,89.0,-74.0,0,0.442,672.8,88.4,1
95809,767032517,85.0,88.0,-74.0,0,0.442,672.8,88.4,1
95810,767040517,84.0,87.0,-74.0,0,0.442,672.8,88.4,1
95811,767048522,84.0,86.0,-75.0,0,0.454,672.8,88.4,1
95812,767056517,84.0,86.0,-75.0,1,0.444,672.8,88.4,1
95813,767064521,85.0,86.0,-75.0,0,0.444,672.8,88.4,1
95814,767072517,84.0,85.0,-75.0,0,0.444,672.8,88.4,1
