t_us,nn_ms,corrected,metric_eligible,source
1139649222,639.596,0,1,raw
1140327448,678.226,0,1,raw
1141014846,687.398,0,1,raw
1141686164,671.318,0,1,raw
1142334293,648.129,0,1,raw
1142942891,608.598,0,1,raw
1143548400,605.509,0,1,raw
1144177182,628.782,0,1,raw
1144823790,646.608,0,1,raw
1145484268,660.478,0,1,raw
1146156104,671.836,0,1,raw
1146877154,721.05,0,1,raw
1147637599,760.445,0,1,raw
1148421473,783.874,0,1,raw
1149229683,808.21,0,1,raw
1150015223,785.54,0,1,raw
1150768634,753.411,0,1,raw
1151560900,792.266,0,1,raw
1152375532,814.632,0,1,raw
1153193821,818.289,0,1,raw
1153960447,766.626,0,1,raw
1154703619,743.172,0,1,raw
1155476794,773.175,0,1,raw
1156279691,802.897,0,1,raw
1157092797,813.106,0,1,raw
1157899223,806.426,0,1,raw
1158700712,801.489,0,1,raw
1159447929,747.217,0,1,raw
1160128832,680.903,0,1,raw
1160819457,690.625,0,1,raw
