t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
914868631,914870043,914868631,914868631,-1.412000,0,0,0,0,1.000000,514.444444,1,756.160960,1.412000,,v0.4.0-fixed-lag
915603333,915606043,915603333,915603333,-2.710000,0,0,0,0,1.000000,462.444444,1,750.518080,2.710000,,v0.4.0-fixed-lag
916340446,916342046,916340446,916340446,-1.600000,0,0,0,0,1.000000,490.888889,1,742.268160,1.600000,,v0.4.0-fixed-lag
917104161,917102043,917104161,917104161,2.118000,0,0,0,0,1.000000,500.333333,1,736.356160,2.118000,,v0.4.0-fixed-lag
917830949,917830046,917830949,917830949,0.903000,0,0,0,0,1.000000,479.444444,1,736.356160,0.903000,,v0.4.0-fixed-lag
918506984,918510043,918506984,918506984,-3.059000,0,0,0,0,1.000000,452.666667,1,735.828480,3.059000,,v0.4.0-fixed-lag
919182044,919182044,919182044,919182044,0.000000,0,0,0,0,1.000000,449.111111,1,735.584640,0.000000,,v0.4.0-fixed-lag
919830166,0,919830166,919830166,0.000000,1,1,1,0,1.000000,423.888889,1,734.671360,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
920482843,920478046,920482843,920482843,4.797000,0,0,0,0,1.000000,456.444444,1,733.052160,4.797000,,v0.4.0-fixed-lag
921169543,921166043,921169543,921169543,3.500000,0,0,0,0,1.000000,496.333333,1,733.052160,3.500000,,v0.4.0-fixed-lag
921870293,921870043,921870293,921870293,0.250000,0,0,0,0,1.000000,483.111111,1,720.224000,0.250000,,v0.4.0-fixed-lag
922588543,922590043,922588543,922588543,-1.500000,0,0,0,0,1.000000,486.000000,1,720.224000,1.500000,,v0.4.0-fixed-lag
923283296,923286046,923283296,923283296,-2.750000,0,0,0,0,1.000000,451.000000,1,720.224000,2.750000,,v0.4.0-fixed-lag
923980225,923982043,923980225,923980225,-1.818000,0,0,0,0,1.000000,483.000000,1,720.224000,1.818000,,v0.4.0-fixed-lag
924720753,924718043,924720753,924720753,2.710000,0,0,0,0,1.000000,506.666667,1,720.224000,2.710000,,v0.4.0-fixed-lag
925518044,925518044,925518044,925518044,0.000000,0,0,0,0,1.000000,505.333333,1,722.800960,0.000000,,v0.4.0-fixed-lag
926336867,926334043,926336867,926336867,2.824000,0,0,0,0,1.000000,486.000000,1,723.497280,2.824000,,v0.4.0-fixed-lag
927148976,927150043,927148976,927148976,-1.067000,0,0,0,0,1.000000,468.888889,1,719.280000,1.067000,,v0.4.0-fixed-lag
927931110,927934043,927931110,927931110,-2.933000,0,0,0,0,1.000000,461.000000,1,719.440000,2.933000,,v0.4.0-fixed-lag
928712495,928710043,928712495,928712495,2.452000,0,0,0,0,1.000000,476.111111,1,721.128960,2.452000,,v0.4.0-fixed-lag
929508108,929510043,929508108,929508108,-1.935000,0,0,0,0,1.000000,488.111111,1,734.203200,1.935000,,v0.4.0-fixed-lag
930305527,930302043,930305527,930305527,3.484000,0,0,0,0,1.000000,485.333333,1,734.442880,3.484000,,v0.4.0-fixed-lag
931029008,0,931029008,931029008,0.000000,1,1,1,0,1.000000,395.555556,1,738.756160,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
931705043,931702043,931705043,931705043,3.000000,0,0,0,0,1.000000,356.000000,1,738.756160,3.000000,,v0.4.0-fixed-lag
932338046,932334043,932338046,932338046,4.003000,0,0,0,0,1.000000,324.111111,1,744.196160,4.003000,,v0.4.0-fixed-lag
932960329,932958043,932960329,932960329,2.286000,0,0,0,0,1.000000,446.555556,1,739.882880,2.286000,,v0.4.0-fixed-lag
933599463,933598044,933599463,933599463,1.419000,0,0,0,0,1.000000,467.888889,1,739.643200,1.419000,,v0.4.0-fixed-lag
934255293,934254043,934255293,934255293,1.250000,0,0,0,0,1.000000,483.000000,1,726.553920,1.250000,,v0.4.0-fixed-lag
934910514,0,934910514,934910514,0.000000,1,1,1,0,1.000000,499.666667,1,711.371200,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
935543646,935542046,935543646,935543646,1.600000,0,0,0,0,1.000000,435.888889,1,704.905600,1.600000,,v0.4.0-fixed-lag
936204624,936206043,936204624,936204624,-1.419000,0,0,0,0,1.000000,445.222222,1,704.710720,1.419000,,v0.4.0-fixed-lag
936886736,936886046,936886736,936886736,0.690000,0,0,0,0,1.000000,392.666667,1,699.270720,0.690000,,v0.4.0-fixed-lag
937576813,937574044,937576813,937576813,2.769000,0,0,0,0,1.000000,357.555556,1,699.270720,2.769000,,v0.4.0-fixed-lag
938264125,938262045,938264125,938264125,2.080000,0,0,0,0,1.000000,341.111111,1,693.830720,2.080000,,v0.4.0-fixed-lag
938983610,0,938983610,938983610,0.000000,1,1,1,0,1.000000,363.666667,1,694.025600,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
939730932,939422045,939730932,939730932,308.887000,0,0,1,0,1.000000,368.000000,1,690.232960,308.887000,timing_recovered,v0.4.0-fixed-lag
940480614,0,940480614,940480614,0.000000,1,1,1,0,1.000000,399.222222,1,696.995840,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
941245243,0,941245243,941245243,0.000000,1,1,1,0,1.000000,414.777778,1,693.219840,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
942006047,942006047,942006047,942006047,0.000000,0,0,0,0,1.000000,401.444444,1,688.664640,0.000000,,v0.4.0-fixed-lag
942739591,942742043,942739591,942739591,-2.452000,0,0,0,0,1.000000,396.444444,1,698.075200,2.452000,,v0.4.0-fixed-lag
943449492,943446044,943449492,943449492,3.448000,0,0,0,0,1.000000,398.666667,1,702.574080,3.448000,,v0.4.0-fixed-lag
944170579,944166043,944170579,944170579,4.536000,0,0,0,0,1.000000,447.666667,1,702.574080,4.536000,,v0.4.0-fixed-lag
944903293,944902043,944903293,944903293,1.250000,0,0,0,0,1.000000,460.555556,1,708.014080,1.250000,,v0.4.0-fixed-lag
945624176,945622043,945624176,945624176,2.133000,0,0,0,0,1.000000,447.555556,1,718.894080,2.133000,,v0.4.0-fixed-lag
946325437,946326043,946325437,946325437,-0.606000,0,0,0,0,1.000000,457.444444,1,724.334080,0.606000,,v0.4.0-fixed-lag
947014487,947014043,947014487,947014487,0.444000,0,0,0,0,1.000000,473.444444,1,729.508480,0.444000,,v0.4.0-fixed-lag
947679693,0,947679693,947679693,0.000000,1,1,1,0,1.000000,441.666667,1,731.227840,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
948305814,948302043,948305814,948305814,3.771000,0,0,0,0,1.000000,412.333333,1,742.042560,3.771000,,v0.4.0-fixed-lag
948948487,948950043,948948487,948948487,-1.556000,0,0,0,0,1.000000,432.111111,1,749.408320,1.556000,,v0.4.0-fixed-lag
949618265,949614046,949618265,949618265,4.219000,0,0,0,0,1.000000,437.222222,1,752.083520,4.219000,,v0.4.0-fixed-lag
950310151,950310043,950310151,950310151,0.108000,0,0,0,0,1.000000,459.222222,1,753.616000,0.108000,,v0.4.0-fixed-lag
951070046,951070046,951070046,951070046,0.000000,0,0,0,0,1.000000,526.111111,1,759.056000,0.000000,,v0.4.0-fixed-lag
951867685,951870044,951867685,951867685,-2.359000,0,0,0,0,1.000000,556.888889,1,759.056000,2.359000,,v0.4.0-fixed-lag
952715730,952718046,952715730,952715730,-2.316000,0,0,0,0,1.000000,567.888889,1,759.056000,2.316000,,v0.4.0-fixed-lag
953583602,953582046,953583602,953583602,1.556000,0,0,0,0,1.000000,551.555556,1,748.176000,1.556000,,v0.4.0-fixed-lag
954448609,954446045,954448609,954448609,2.564000,0,0,0,0,1.000000,557.888889,1,749.083520,2.564000,,v0.4.0-fixed-lag
955343789,955342045,955343789,955343789,1.744000,0,0,0,0,1.000000,565.666667,1,770.846400,1.744000,,v0.4.0-fixed-lag
956244569,956246043,956244569,956244569,-1.474000,0,0,0,0,1.000000,556.000000,1,782.924480,1.474000,,v0.4.0-fixed-lag
957147994,956918044,957147994,957147994,229.950000,0,0,1,0,1.000000,555.555556,1,799.054400,229.950000,timing_recovered,v0.4.0-fixed-lag
957988468,0,957988468,957988468,0.000000,1,1,1,0,1.000000,499.222222,1,804.482240,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
958737804,958734046,958737804,958737804,3.758000,0,0,0,0,1.000000,475.444444,1,809.922240,3.758000,,v0.4.0-fixed-lag
959452043,959454043,959452043,959452043,-2.000000,0,0,0,0,1.000000,458.333333,1,809.922240,2.000000,,v0.4.0-fixed-lag
960128267,960126045,960128267,960128267,2.222000,0,0,0,0,1.000000,490.111111,1,809.922240,2.222000,,v0.4.0-fixed-lag
960784097,960782043,960784097,960784097,2.054000,0,0,0,0,1.000000,508.111111,1,815.362240,2.054000,,v0.4.0-fixed-lag
961503529,961502043,961503529,961503529,1.486000,0,0,0,0,1.000000,533.222222,1,807.511680,1.486000,,v0.4.0-fixed-lag
962242265,962238043,962242265,962242265,4.222000,0,0,0,0,1.000000,541.333333,1,778.347520,4.222000,,v0.4.0-fixed-lag
962968934,962966045,962968934,962968934,2.889000,0,0,0,0,1.000000,532.333333,1,774.955520,2.889000,,v0.4.0-fixed-lag
963732149,963734044,963732149,963732149,-1.895000,0,0,0,0,1.000000,559.888889,1,771.094080,1.895000,,v0.4.0-fixed-lag
964518467,964518046,964518467,964518467,0.421000,0,0,0,0,1.000000,548.666667,1,765.654080,0.421000,,v0.4.0-fixed-lag
965287300,965286043,965287300,965287300,1.257000,0,0,0,0,1.000000,523.333333,1,760.214080,1.257000,,v0.4.0-fixed-lag
966024903,0,966024903,966024903,0.000000,1,1,1,0,1.000000,523.444444,1,754.774080,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
966795557,0,966795557,966795557,0.000000,1,1,1,0,1.000000,560.444444,1,752.832960,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
967569622,0,967569622,967569622,0.000000,1,1,1,0,1.000000,527.777778,1,753.195520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
968355559,0,968355559,968355559,0.000000,1,1,1,0,1.000000,546.000000,1,755.588800,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
969147821,0,969147821,969147821,0.000000,1,1,1,0,1.000000,543.222222,1,757.386560,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
969920932,969918043,969920932,969920932,2.889000,0,0,0,0,1.000000,521.333333,1,757.969280,2.889000,,v0.4.0-fixed-lag
970680359,970342043,970680359,970680359,338.316000,0,0,1,0,1.000000,523.222222,1,758.755520,338.316000,timing_recovered,v0.4.0-fixed-lag
971427925,971430043,971427925,971427925,-2.118000,0,0,0,0,1.000000,511.555556,1,758.755520,2.118000,,v0.4.0-fixed-lag
972145828,972142044,972145828,972145828,3.784000,0,0,0,0,1.000000,493.222222,1,763.409280,3.784000,,v0.4.0-fixed-lag
972879154,972878043,972879154,972879154,1.111000,0,0,0,0,1.000000,539.555556,1,763.409280,1.111000,,v0.4.0-fixed-lag
973613502,973614043,973613502,973613502,-0.541000,0,0,0,0,1.000000,530.000000,1,763.409280,0.541000,,v0.4.0-fixed-lag
974336043,974334043,974336043,974336043,2.000000,0,0,0,0,1.000000,517.333333,1,759.816640,2.000000,,v0.4.0-fixed-lag
975115599,975118043,975115599,975115599,-2.444000,0,0,0,0,1.000000,567.000000,1,756.021120,2.444000,,v0.4.0-fixed-lag
975916043,975918043,975916043,975916043,-2.000000,0,0,0,0,1.000000,548.333333,1,756.021120,2.000000,,v0.4.0-fixed-lag
976704097,976702043,976704097,976704097,2.054000,0,0,0,0,1.000000,537.333333,1,756.021120,2.054000,,v0.4.0-fixed-lag
977454161,977454047,977454161,977454161,0.114000,0,0,0,0,1.000000,517.333333,1,761.461120,0.114000,,v0.4.0-fixed-lag
978214712,978214045,978214712,978214712,0.667000,0,0,0,0,1.000000,543.666667,1,761.461120,0.667000,,v0.4.0-fixed-lag
978938932,978934043,978938932,978938932,4.889000,0,0,0,0,1.000000,507.333333,1,762.260480,4.889000,,v0.4.0-fixed-lag
979619602,979622046,979619602,979619602,-2.444000,0,0,0,0,1.000000,510.000000,1,762.260480,2.444000,,v0.4.0-fixed-lag
980347307,0,980347307,980347307,0.000000,1,1,1,0,1.000000,557.555556,1,762.260480,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
981101624,0,981101624,981101624,0.000000,1,1,1,0,1.000000,541.111111,1,756.820480,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
981889178,0,981889178,981889178,0.000000,1,1,1,0,1.000000,548.333333,1,758.181440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
982710803,0,982710803,982710803,0.000000,1,1,1,0,1.000000,533.111111,1,758.181440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
983525440,983526046,983525440,983525440,-0.606000,0,0,0,0,1.000000,508.444444,1,758.181440,0.606000,,v0.4.0-fixed-lag
984297339,0,984297339,984297339,0.000000,1,1,1,0,1.000000,490.333333,1,758.181440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
985070514,0,985070514,985070514,0.000000,1,1,1,0,1.000000,503.222222,1,760.176320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
985859293,985854043,985859293,985859293,5.250000,0,0,0,0,1.000000,499.666667,1,769.247680,5.250000,,v0.4.0-fixed-lag
986649129,0,986649129,986649129,0.000000,1,1,1,0,1.000000,492.888889,1,769.656000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
987423986,987422043,987423986,987423986,1.943000,0,0,0,0,1.000000,489.111111,1,768.817280,1.943000,,v0.4.0-fixed-lag
988191693,988190046,988191693,988191693,1.647000,0,0,0,0,1.000000,487.000000,1,768.817280,1.647000,,v0.4.0-fixed-lag
988922576,988918043,988922576,988922576,4.533000,0,0,0,0,1.000000,454.555556,1,768.817280,4.533000,,v0.4.0-fixed-lag
989626046,989622046,989626046,989626046,4.000000,0,0,0,0,1.000000,468.666667,1,764.754240,4.000000,,v0.4.0-fixed-lag
990337572,990334043,990337572,990337572,3.529000,0,0,0,0,1.000000,463.000000,1,769.656000,3.529000,,v0.4.0-fixed-lag
991082278,991078047,991082278,991082278,4.231000,0,0,0,0,1.000000,480.222222,1,769.247680,4.231000,,v0.4.0-fixed-lag
991823543,991822043,991823543,991823543,1.500000,0,0,0,0,1.000000,461.444444,1,767.906240,1.500000,,v0.4.0-fixed-lag
992586302,992582046,992586302,992586302,4.256000,0,0,0,0,1.000000,514.666667,1,760.545920,4.256000,,v0.4.0-fixed-lag
993366652,993366046,993366652,993366652,0.606000,0,0,0,0,1.000000,487.333333,1,755.105920,0.606000,,v0.4.0-fixed-lag
994134046,994134046,994134046,994134046,0.000000,0,0,0,0,1.000000,466.222222,1,749.665920,0.000000,,v0.4.0-fixed-lag
994910749,994910043,994910749,994910749,0.706000,0,0,0,0,1.000000,499.444444,1,744.225920,0.706000,,v0.4.0-fixed-lag
995695295,995694045,995695295,995695295,1.250000,0,0,0,0,1.000000,487.555556,1,738.785920,1.250000,,v0.4.0-fixed-lag
996448980,996446047,996448980,996448980,2.933000,0,0,0,0,1.000000,456.444444,1,744.562880,2.933000,,v0.4.0-fixed-lag
997200831,997198043,997200831,997200831,2.788000,0,0,0,0,1.000000,480.222222,1,744.562880,2.788000,,v0.4.0-fixed-lag
997918043,997918043,997918043,997918043,0.000000,0,0,0,0,1.000000,445.333333,1,744.562880,0.000000,,v0.4.0-fixed-lag
998605656,0,998605656,998605656,0.000000,1,1,1,0,1.000000,438.444444,1,744.562880,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
999299500,999302045,999299500,999299500,-2.545000,0,0,0,0,1.000000,497.222222,1,744.562880,2.545000,,v0.4.0-fixed-lag
999986576,999694045,999986576,999986576,292.531000,0,0,1,0,1.000000,445.333333,1,747.099200,292.531000,timing_recovered,v0.4.0-fixed-lag
1000651983,1000654044,1000651983,1000651983,-2.061000,0,0,0,0,1.000000,487.111111,1,746.512320,2.061000,,v0.4.0-fixed-lag
1001284469,1001286045,1001284469,1001284469,-1.576000,0,0,0,0,1.000000,470.000000,1,740.867840,1.576000,,v0.4.0-fixed-lag
1001900470,1001902046,1001900470,1001900470,-1.576000,0,0,0,0,1.000000,464.000000,1,733.390080,1.576000,,v0.4.0-fixed-lag
1002543690,0,1002543690,1002543690,0.000000,1,1,1,0,1.000000,508.000000,1,736.836160,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1003248487,0,1003248487,1003248487,0.000000,1,1,1,0,1.000000,548.777778,1,736.664320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1004012559,0,1004012559,1004012559,0.000000,1,1,1,0,1.000000,567.555556,1,736.664320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1004821821,1004822043,1004821821,1004821821,-0.222000,0,0,0,0,1.000000,561.666667,1,736.664320,0.222000,,v0.4.0-fixed-lag
1005628205,0,1005628205,1005628205,0.000000,1,1,1,0,1.000000,538.777778,1,736.664320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1006432900,0,1006432900,1006432900,0.000000,1,1,1,0,1.000000,543.111111,1,736.664320,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1007237014,1007238043,1007237014,1007237014,-1.029000,0,0,0,0,1.000000,519.888889,1,742.335040,1.029000,,v0.4.0-fixed-lag
1008038516,1008038045,1008038516,1008038516,0.471000,0,0,0,0,1.000000,506.222222,1,761.303040,0.471000,,v0.4.0-fixed-lag
1008832900,0,1008832900,1008832900,0.000000,1,1,1,0,1.000000,530.111111,1,767.840640,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1009629154,1009630043,1009629154,1009629154,-0.889000,0,0,0,0,1.000000,523.888889,1,767.840640,0.889000,,v0.4.0-fixed-lag
1010437602,1010438046,1010437602,1010437602,-0.444000,0,0,0,0,1.000000,519.888889,1,767.840640,0.444000,,v0.4.0-fixed-lag
1011253337,1011254043,1011253337,1011253337,-0.706000,0,0,0,0,1.000000,500.555556,1,774.116480,0.706000,,v0.4.0-fixed-lag
1012020470,1012022046,1012020470,1012020470,-1.576000,0,0,0,0,1.000000,470.333333,1,774.302400,1.576000,,v0.4.0-fixed-lag
1012788467,1012790043,1012788467,1012788467,-1.576000,0,0,0,0,1.000000,514.333333,1,774.116480,1.576000,,v0.4.0-fixed-lag
1013555875,0,1013555875,1013555875,0.000000,1,1,1,0,1.000000,497.000000,1,778.720640,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1014284399,1014286046,1014284399,1014284399,-1.647000,0,0,0,0,1.000000,487.444444,1,777.041280,1.647000,,v0.4.0-fixed-lag
1014973682,1014974046,1014973682,1014973682,-0.364000,0,0,0,0,1.000000,481.444444,1,781.882880,0.364000,,v0.4.0-fixed-lag
1015677812,1015678047,1015677812,1015677812,-0.235000,0,0,0,0,1.000000,498.444444,1,773.439040,0.235000,,v0.4.0-fixed-lag
1016410265,1016406043,1016410265,1016410265,4.222000,0,0,0,0,1.000000,515.333333,1,773.250560,4.222000,,v0.4.0-fixed-lag
1017130280,1017126044,1017130280,1017130280,4.236000,0,0,0,0,1.000000,504.444444,1,773.162560,4.236000,,v0.4.0-fixed-lag
1017843259,1017838043,1017843259,1017843259,5.216000,0,0,0,0,1.000000,507.666667,1,762.064960,5.216000,,v0.4.0-fixed-lag
1018605157,1018606046,1018605157,1018605157,-0.889000,0,0,0,0,1.000000,532.111111,1,755.367680,0.889000,,v0.4.0-fixed-lag
1019375529,1019374043,1019375529,1019375529,1.486000,0,0,0,0,1.000000,516.666667,1,755.367680,1.486000,,v0.4.0-fixed-lag
1020120635,1020118047,1020120635,1020120635,2.588000,0,0,0,0,1.000000,503.444444,1,755.367680,2.588000,,v0.4.0-fixed-lag
1020894043,1020894043,1020894043,1020894043,0.000000,0,0,0,0,1.000000,529.333333,1,749.927680,0.000000,,v0.4.0-fixed-lag
1021678278,0,1021678278,1021678278,0.000000,1,1,1,0,1.000000,527.222222,1,751.184960,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1022488445,1022486045,1022488445,1022488445,2.400000,0,0,0,0,1.000000,524.222222,1,755.233920,2.400000,,v0.4.0-fixed-lag
1023276471,0,1023276471,1023276471,0.000000,1,1,1,0,1.000000,499.222222,1,760.607360,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1024073379,1024078043,1024073379,1024073379,-4.664000,0,0,0,0,1.000000,526.333333,1,763.319040,4.664000,,v0.4.0-fixed-lag
1024855690,0,1024855690,1024855690,0.000000,1,1,1,0,1.000000,505.666667,1,769.730560,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1025626043,1025622043,1025626043,1025626043,4.000000,0,0,0,0,1.000000,488.444444,1,772.579520,4.000000,,v0.4.0-fixed-lag
1026379459,1026382047,1026379459,1026379459,-2.588000,0,0,0,0,1.000000,490.222222,1,778.019520,2.588000,,v0.4.0-fixed-lag
1027127154,1027126043,1027127154,1027127154,1.111000,0,0,0,0,1.000000,512.111111,1,778.019520,1.111000,,v0.4.0-fixed-lag
1027880104,1027878043,1027880104,1027880104,2.061000,0,0,0,0,1.000000,512.777778,1,778.019520,2.061000,,v0.4.0-fixed-lag
1028656269,1028654047,1028656269,1028656269,2.222000,0,0,0,0,1.000000,522.333333,1,783.459520,2.222000,,v0.4.0-fixed-lag
1029448831,1029446043,1029448831,1029448831,2.788000,0,0,0,0,1.000000,508.666667,1,781.492800,2.788000,,v0.4.0-fixed-lag
1030232107,1030230046,1030232107,1030232107,2.061000,0,0,0,0,1.000000,501.444444,1,786.932800,2.061000,,v0.4.0-fixed-lag
1031032635,1031030047,1031032635,1031032635,2.588000,0,0,0,0,1.000000,528.444444,1,786.932800,2.588000,,v0.4.0-fixed-lag
1031855619,0,1031855619,1031855619,0.000000,1,1,1,0,1.000000,542.444444,1,786.932800,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1032659259,0,1032659259,1032659259,0.000000,1,1,1,0,1.000000,530.555556,1,786.932800,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1033458528,1033454044,1033458528,1033458528,4.484000,0,0,0,0,1.000000,515.555556,1,789.208320,4.484000,,v0.4.0-fixed-lag
1034265804,1034262046,1034265804,1034265804,3.758000,0,0,0,0,1.000000,535.555556,1,792.179840,3.758000,,v0.4.0-fixed-lag
1035066576,1035062043,1035066576,1035066576,4.533000,0,0,0,0,1.000000,512.888889,1,794.326080,4.533000,,v0.4.0-fixed-lag
