t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,detector_support_count,detector_names,detector_consensus,detector_time_spread_ms,single_detector,sequence_rescued,firmware_unmatched,local_clipped,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
68372701916,68372701916,68372701916,68372701916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.864045,1,776.000000,0.000000,,v0.4.2-interval-artifact
68373485920,68373485920,68373485920,68373485920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.610273,1,776.000000,0.000000,,v0.4.2-interval-artifact
68374245920,68374245920,68374245920,68374245920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.181068,1,776.000000,0.000000,,v0.4.2-interval-artifact
68374973920,68374973920,68374973920,68374973920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.289411,1,776.000000,0.000000,,v0.4.2-interval-artifact
68375773920,68375765916,68375773920,68375773920,8.004000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.533371,1,776.000000,8.004000,,v0.4.2-interval-artifact
68376573916,68376573916,68376573916,68376573916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.186628,1,776.000000,0.000000,,v0.4.2-interval-artifact
68377341921,68377333920,68377341921,68377341921,8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.642935,1,772.002500,8.001000,,v0.4.2-interval-artifact
68378045918,68378045918,68378045918,68378045918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.471457,1,768.002500,0.000000,,v0.4.2-interval-artifact
68378789921,68378789921,68378789921,68378789921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.164363,1,764.000000,0.000000,,v0.4.2-interval-artifact
68379533920,68379229921,68379533920,68379533920,303.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.231041,1,760.000000,303.999000,,v0.4.2-interval-artifact
68380301920,68380309921,68380301920,68380301920,-8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.245000,1,751.997000,8.001000,,v0.4.2-interval-artifact
68381061920,68381061920,68381061920,68381061920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.983794,1,751.997000,0.000000,,v0.4.2-interval-artifact
68381805916,68381805916,68381805916,68381805916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.590166,1,751.997000,0.000000,,v0.4.2-interval-artifact
68382589920,68382589920,68382589920,68382589920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.477472,1,751.997000,0.000000,,v0.4.2-interval-artifact
68383341917,68383341917,68383341917,68383341917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.575408,1,751.997000,0.000000,,v0.4.2-interval-artifact
68384069920,68384061920,68384069920,68384069920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.909676,1,751.997000,8.000000,,v0.4.2-interval-artifact
68384749920,68384749920,68384749920,68384749920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.752977,1,748.000000,0.000000,,v0.4.2-interval-artifact
68385405920,68385397920,68385405920,68385405920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.401822,1,748.000000,8.000000,,v0.4.2-interval-artifact
68386069921,68386069921,68386069921,68386069921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.220263,1,751.998500,0.000000,,v0.4.2-interval-artifact
68386773920,68386773920,68386773920,68386773920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.706597,1,751.997000,0.000000,,v0.4.2-interval-artifact
68387509920,68387509920,68387509920,68387509920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.347651,1,751.997000,0.000000,,v0.4.2-interval-artifact
68388205920,68388197921,68388205920,68388205920,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.277255,1,751.997000,7.999000,,v0.4.2-interval-artifact
68388973920,68388965920,68388973920,68388973920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.291669,1,751.997000,8.000000,,v0.4.2-interval-artifact
68389741917,68389741917,68389741917,68389741917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.395715,1,751.997000,0.000000,,v0.4.2-interval-artifact
68390493917,68390765918,68390493917,68390493917,-272.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.725201,1,751.997000,272.001000,,v0.4.2-interval-artifact
68391245919,0,68391245919,68391245919,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,1,1.000000,5.913875,1,752.000000,0.000000,,v0.4.2-interval-artifact
68392013920,68392013920,68392013920,68392013920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.142109,1,752.000000,0.000000,,v0.4.2-interval-artifact
68392845920,68392845920,68392845920,68392845920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.211552,1,752.000000,0.000000,,v0.4.2-interval-artifact
68393565918,68393565918,68393565918,68393565918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.508351,1,752.001000,0.000000,,v0.4.2-interval-artifact
68394325920,68394317920,68394325920,68394325920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.599241,1,752.001000,8.000000,,v0.4.2-interval-artifact
68395077921,68395077921,68395077921,68395077921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.046205,1,752.002000,0.000000,,v0.4.2-interval-artifact
68395837918,68395829920,68395837918,68395837918,7.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,1,1.000000,5.010569,1,759.997000,7.998000,,v0.4.2-interval-artifact
68396549920,68396229920,68396549920,68396549920,320.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.637112,1,760.001000,320.000000,,v0.4.2-interval-artifact
68397293917,68397285920,68397293917,68397293917,7.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.680827,1,760.001500,7.997000,,v0.4.2-interval-artifact
68398053918,68398053918,68398053918,68398053918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.099718,1,760.001500,0.000000,,v0.4.2-interval-artifact
68398853920,68398845918,68398853920,68398853920,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.760921,1,760.001500,8.002000,,v0.4.2-interval-artifact
68399653921,68399653921,68399653921,68399653921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.868331,1,760.001500,0.000000,,v0.4.2-interval-artifact
68400469921,68400461917,68400469921,68400469921,8.004000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.557819,1,760.001500,8.004000,,v0.4.2-interval-artifact
68401237917,68401229917,68401237917,68401237917,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.376044,1,760.001500,8.000000,,v0.4.2-interval-artifact
68402029920,68402301920,68402029920,68402029920,-272.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.466884,1,760.001000,272.000000,,v0.4.2-interval-artifact
68402797920,0,68402797920,68402797920,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,4.151469,1,760.001500,0.000000,,v0.4.2-interval-artifact
68403573920,68403573920,68403573920,68403573920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.067791,1,760.001500,0.000000,,v0.4.2-interval-artifact
68404333921,68404333921,68404333921,68404333921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.799207,1,760.001500,0.000000,,v0.4.2-interval-artifact
68405013919,68405005917,68405013919,68405013919,8.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.169654,1,760.001500,8.002000,,v0.4.2-interval-artifact
68405717920,68405709921,68405717920,68405717920,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.208718,1,763.998500,7.999000,,v0.4.2-interval-artifact
68406445921,68406445921,68406445921,68406445921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.004115,1,767.996000,0.000000,,v0.4.2-interval-artifact
68407205917,68407205917,68407205917,68407205917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.427720,1,768.000500,0.000000,,v0.4.2-interval-artifact
68408005920,68408005920,68408005920,68408005920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.468705,1,772.000500,0.000000,,v0.4.2-interval-artifact
68408757916,68408757916,68408757916,68408757916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.048662,1,776.000000,0.000000,,v0.4.2-interval-artifact
68409533916,68409533916,68409533916,68409533916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.526436,1,776.000000,0.000000,,v0.4.2-interval-artifact
68410317917,0,68410317917,68410317917,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,7.299615,1,776.000000,0.000000,,v0.4.2-interval-artifact
68411117920,68411101917,68411117920,68411117920,16.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.678210,1,776.000000,16.003000,,v0.4.2-interval-artifact
68411845919,68411845919,68411845919,68411845919,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.923666,1,776.000000,0.000000,,v0.4.2-interval-artifact
68412613920,68412613920,68412613920,68412613920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.746780,1,776.000000,0.000000,,v0.4.2-interval-artifact
68413405921,68413405921,68413405921,68413405921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.028919,1,768.002000,0.000000,,v0.4.2-interval-artifact
68414261920,68414261920,68414261920,68414261920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.046003,1,768.001500,0.000000,,v0.4.2-interval-artifact
68415197918,68415429920,68415197918,68415197918,-232.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.430685,1,764.001000,232.002000,,v0.4.2-interval-artifact
68416077917,68416077917,68416077917,68416077917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.621069,1,768.001500,0.000000,,v0.4.2-interval-artifact
68416877920,68416869920,68416877920,68416877920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.850250,1,768.001500,8.000000,,v0.4.2-interval-artifact
68417661919,68417661919,68417661919,68417661919,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,7.213866,1,768.002000,0.000000,,v0.4.2-interval-artifact
68418413920,68418413920,68418413920,68418413920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.282680,1,776.000000,0.000000,,v0.4.2-interval-artifact
68419173918,68419173918,68419173918,68419173918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.182704,1,768.001500,0.000000,,v0.4.2-interval-artifact
68419941920,68420205917,68419941920,68419941920,-263.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.983721,1,768.002000,263.997000,,v0.4.2-interval-artifact
68420669918,0,68420669918,68420669918,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,5.982461,1,763.999500,0.000000,,v0.4.2-interval-artifact
68421357920,68421349920,68421357920,68421357920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.964275,1,763.999500,8.000000,,v0.4.2-interval-artifact
68422069917,68422061920,68422069917,68422069917,7.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.433287,1,752.001000,7.997000,,v0.4.2-interval-artifact
68422845921,68422845921,68422845921,68422845921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.869460,1,744.001000,0.000000,,v0.4.2-interval-artifact
68423581917,68423581917,68423581917,68423581917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.345669,1,744.001000,0.000000,,v0.4.2-interval-artifact
68424301920,68424301920,68424301920,68424301920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.928614,1,735.996000,0.000000,,v0.4.2-interval-artifact
68425101920,68425093920,68425101920,68425101920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.308574,1,727.998000,8.000000,,v0.4.2-interval-artifact
68425845921,68425845921,68425845921,68425845921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.006634,1,720.003000,0.000000,,v0.4.2-interval-artifact
68426533920,68426533920,68426533920,68426533920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.453510,1,720.000000,0.000000,,v0.4.2-interval-artifact
68427253920,68427245917,68427253920,68427253920,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.284031,1,720.000000,8.003000,,v0.4.2-interval-artifact
68427925918,68427917920,68427925918,68427925918,7.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.717739,1,720.000000,7.998000,,v0.4.2-interval-artifact
68428573920,68428573920,68428573920,68428573920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.639414,1,720.001500,0.000000,,v0.4.2-interval-artifact
68429213921,68429213921,68429213921,68429213921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.127765,1,720.001500,0.000000,,v0.4.2-interval-artifact
68429909921,68429901916,68429909921,68429909921,8.005000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.433472,1,716.001000,8.005000,,v0.4.2-interval-artifact
68430573918,68430573918,68430573918,68430573918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.481839,1,716.001000,0.000000,,v0.4.2-interval-artifact
68431261920,68431253921,68431261920,68431261920,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.328215,1,716.001000,7.999000,,v0.4.2-interval-artifact
68431973920,68431973920,68431973920,68431973920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.928738,1,716.001000,0.000000,,v0.4.2-interval-artifact
68432645918,68432645918,68432645918,68432645918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.337159,1,720.000000,0.000000,,v0.4.2-interval-artifact
68433357920,68433357920,68433357920,68433357920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.863107,1,720.003000,0.000000,,v0.4.2-interval-artifact
68434085920,68434085920,68434085920,68434085920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.539926,1,720.003000,0.000000,,v0.4.2-interval-artifact
68434853920,68434853920,68434853920,68434853920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.022298,1,720.003000,0.000000,,v0.4.2-interval-artifact
68435645917,68435645917,68435645917,68435645917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.261214,1,727.996000,0.000000,,v0.4.2-interval-artifact
68436381921,68436149920,68436381921,68436381921,232.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,2.476242,1,727.996000,232.001000,,v0.4.2-interval-artifact
68437061920,68437301917,68437061920,68437061920,-239.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.907241,1,727.996000,239.997000,,v0.4.2-interval-artifact
68437797920,68437829920,68437797920,68437797920,-32.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.985659,1,727.996000,32.000000,,v0.4.2-interval-artifact
68438533920,68438821920,68438533920,68438533920,-288.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.772220,1,719.999000,288.000000,,v0.4.2-interval-artifact
68439277916,68439277916,68439277916,68439277916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.391085,1,723.998000,0.000000,,v0.4.2-interval-artifact
68440005920,68440005920,68440005920,68440005920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.457559,1,727.996000,0.000000,,v0.4.2-interval-artifact
68440733916,68440733916,68440733916,68440733916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.533053,1,728.002000,0.000000,,v0.4.2-interval-artifact
68441485920,68441477921,68441485920,68441485920,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.855355,1,728.002000,7.999000,,v0.4.2-interval-artifact
68442237918,68442229920,68442237918,68442237918,7.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.683619,1,732.000000,7.998000,,v0.4.2-interval-artifact
68443005920,68442997920,68443005920,68443005920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.002145,1,732.000500,8.000000,,v0.4.2-interval-artifact
68443757920,68443757920,68443757920,68443757920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.302628,1,732.000500,0.000000,,v0.4.2-interval-artifact
68444437920,68444437920,68444437920,68444437920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.918041,1,735.998000,0.000000,,v0.4.2-interval-artifact
68445125917,68445117918,68445125917,68445125917,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.728481,1,736.000000,7.999000,,v0.4.2-interval-artifact
68445813920,68445813920,68445813920,68445813920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.770275,1,735.998000,0.000000,,v0.4.2-interval-artifact
68446525921,68446525921,68446525921,68446525921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.358093,1,735.996000,0.000000,,v0.4.2-interval-artifact
68447261917,68446957920,68447261917,68447261917,303.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.532975,1,728.004500,303.997000,,v0.4.2-interval-artifact
68448005919,68447997920,68448005919,68448005919,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.797198,1,728.004500,7.999000,,v0.4.2-interval-artifact
68448693916,68448693916,68448693916,68448693916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.599261,1,728.004500,0.000000,,v0.4.2-interval-artifact
68449421921,68449653920,68449421921,68449421921,-231.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,2.561437,1,728.003000,231.999000,,v0.4.2-interval-artifact
68450149917,68450437920,68450149917,68450149917,-288.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.352101,1,728.002000,288.003000,,v0.4.2-interval-artifact
68450925918,68450917917,68450925918,68450925918,8.001000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.414177,1,727.999000,8.001000,,v0.4.2-interval-artifact
68451701920,68451701920,68451701920,68451701920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.890541,1,728.001500,0.000000,,v0.4.2-interval-artifact
68452397917,68452397917,68452397917,68452397917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.332893,1,728.001500,0.000000,,v0.4.2-interval-artifact
68453117917,68453117917,68453117917,68453117917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.868941,1,727.998500,0.000000,,v0.4.2-interval-artifact
68453813918,68453813918,68453813918,68453813918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.209235,1,723.999000,0.000000,,v0.4.2-interval-artifact
68454541920,68454541920,68454541920,68454541920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.563056,1,723.999000,0.000000,,v0.4.2-interval-artifact
68455277921,68455277921,68455277921,68455277921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.826005,1,720.001000,0.000000,,v0.4.2-interval-artifact
68455965920,68455965920,68455965920,68455965920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,3.919408,1,723.999000,0.000000,,v0.4.2-interval-artifact
68456677917,68456677917,68456677917,68456677917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.173435,1,727.996000,0.000000,,v0.4.2-interval-artifact
68457405918,68457397921,68457405918,68457405918,7.997000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.812858,1,727.998500,7.997000,,v0.4.2-interval-artifact
68458141916,68458141916,68458141916,68458141916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.013529,1,728.000500,0.000000,,v0.4.2-interval-artifact
68458861918,68458861918,68458861918,68458861918,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.561709,1,723.999000,0.000000,,v0.4.2-interval-artifact
68459589919,68459589919,68459589919,68459589919,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.155409,1,720.001000,0.000000,,v0.4.2-interval-artifact
68460293920,68460293920,68460293920,68460293920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.484219,1,720.001000,0.000000,,v0.4.2-interval-artifact
68461005920,0,68461005920,68461005920,0.000000,1,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,1,0,1.000000,5.071862,1,719.999000,0.000000,,v0.4.2-interval-artifact
68461725918,68461461920,68461725918,68461725918,263.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.681481,1,715.999000,263.998000,,v0.4.2-interval-artifact
68462477920,68462461918,68462477920,68462477920,16.002000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.677805,1,712.000000,16.002000,,v0.4.2-interval-artifact
68463213919,68463213919,68463213919,68463213919,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.659929,1,711.999500,0.000000,,v0.4.2-interval-artifact
68463949921,68463949921,68463949921,68463949921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.439958,1,712.000000,0.000000,,v0.4.2-interval-artifact
68464661920,68464653920,68464661920,68464661920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.748259,1,711.999500,8.000000,,v0.4.2-interval-artifact
68465373916,68465373916,68465373916,68465373916,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.133062,1,711.999500,0.000000,,v0.4.2-interval-artifact
68466077920,68466069920,68466077920,68466077920,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.034988,1,711.998000,8.000000,,v0.4.2-interval-artifact
68466757921,68466757921,68466757921,68466757921,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.480419,1,711.996500,0.000000,,v0.4.2-interval-artifact
68467413917,68467413917,68467413917,68467413917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.020258,1,711.998000,0.000000,,v0.4.2-interval-artifact
68468101917,68468093917,68468101917,68468101917,8.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.592756,1,711.999500,8.000000,,v0.4.2-interval-artifact
68468789920,68468789920,68468789920,68468789920,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.155805,1,711.997500,0.000000,,v0.4.2-interval-artifact
68469501920,68469493921,68469501920,68469501920,7.999000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.680420,1,704.004000,7.999000,,v0.4.2-interval-artifact
68470205917,68470205917,68470205917,68470205917,0.000000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,6.027570,1,704.002500,0.000000,,v0.4.2-interval-artifact
68470933916,68470925918,68470933916,68470933916,7.998000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,5.598364,1,703.999000,7.998000,,v0.4.2-interval-artifact
68471613921,68471605918,68471613921,68471613921,8.003000,0,0,0,0,2,multiscale+elgendi_like,1.000000,0.000000,0,0,0,0,1.000000,4.369608,1,696.000000,8.003000,,v0.4.2-interval-artifact
